TAXON,SPECIES,SUBSPECIES,DISSECTED.BY.MOUNTAINS,LAT.RANGE,ENV.SHIELDING,GLACIATION,ISLAND.DWELLING,HABITAT.HETEROGENEITY,BODY.SIZE,MEAN.PRECIP,VARIANCE.PRECIP,PREDICTABILITY.PRECIP,MEAN.TEMP,VARIANCE.TEMP,PREDICTABILITY.TEMP,NPP,BREEDING.RANGE.AREA,ENV.HARSHNESS,GEOGRAPHIC.COVERAGE,RAINFALL.UNPREDICTABILITY,RESIDUAL.BODY.SIZE,SOURCE.HIBERNATION.DATA,N.MOST.LAT,S.MOST.LAT,CENTROID
birds,Tetraogallus_caucasicus,1,FALSE,Temperate,0,0,0,1,1833.5,70.85524975,1712.660951,0.608204683,2.875660272,99.4170063,0.530885946,2.66E+11,72099.8324,1.248905202,-1.661924927,0.107316227,-1.77999892,,44.17425745,40.65328231,42.61168643
birds,Tetraogallus_himalayensis,5,TRUE,Temperate,0,0,0,3,2428,26.79441992,758.6250117,0.711000724,0.846799185,102.7125131,0.561249737,81913530924,1911688.32,1.79349756,-0.69059103,-1.492191447,-1.298910341,,48.62868196,27.7858589,38.1838342
birds,Tetraogallus_tibetanus,4,TRUE,Temperate,0,0,0,2,1505,32.22303102,1865.917825,0.799401137,-2.683541857,69.61064969,0.612781557,1.02E+11,1066886.059,1.360148756,-1.326919535,-2.152538008,-0.950463772,,39.52523816,27.59961401,33.53592604
birds,Tetraophasis_obscurus,1,FALSE,Temperate,0,0,0,3,859,45.78211965,2193.805663,0.797164285,6.169860155,61.41099723,0.613254463,2.50E+11,118338.9708,1.188121578,-1.367429763,-1.703622068,-0.737994056,,38.24345695,30.48618614,34.12855232
birds,Tetraophasis_szechenyii,1,FALSE,Temperate,0,0,0,2,1070,54.73608131,3646.231362,0.750038864,2.687353172,41.3124365,0.63335975,2.70E+11,524232.3592,0.998251471,-1.126215654,-1.49710407,-0.948850459,,33.68082663,25.57662332,30.15378732
birds,Tetrao_mlokosiewiczi,1,FALSE,Temperate,0,0,0,3,815.5,67.77414778,1524.602772,0.613093223,3.08617782,99.28537268,0.532834467,2.69E+11,87032.0079,1.467393824,-0.95669277,0.140335182,-1.231025385,,44.43316678,38.57708068,42.02806324
birds,Tetrao_parvirostris,3,TRUE,Temperate,0,0,0,3,2957.5,31.05380057,858.1635313,0.776947002,-9.383154219,336.957787,0.493896875,1.06E+11,7005638.154,1.9721679,-0.265249368,-2.20376122,-1.179997779,,70.37501364,45.3988356,59.89105403
birds,Tetrao_tetrix,7,TRUE,Temperate,0,1,0,4,1082.5,40.93590082,910.6326319,0.705023233,-0.971760924,201.9288447,0.476276643,1.34E+11,13941472.98,2.122414333,0.385737365,-1.487627913,-0.755503956,,70.02177427,40.0905989,56.88282548
birds,Tetrao_urogallus,12,TRUE,Temperate,0,1,0,4,2950,42.20829809,754.1567084,0.712807895,-2.266796817,205.5647307,0.468533441,1.29E+11,11331000.13,2.143586587,0.330046434,-1.666654328,-1.215340306,,71.01309131,40.12207428,59.48705184
birds,Tragopan_blythii,2,FALSE,Mixed,0,0,0,4,1590,157.9891896,31208.81233,0.620265561,15.75130479,16.85119702,0.681038916,4.78E+11,42314.6822,-0.025784723,0.490421462,0.629343938,-1.711122791,,28.11173,21.01366,25.27050576
birds,Tragopan_caboti,2,TRUE,Mixed,0,0,0,1,1150,133.3830525,11182.69811,0.52967043,18.31157938,50.49566114,0.607083036,3.32E+11,396411.7502,0.396078774,-0.212205828,0.880844578,-1.838496493,,29.97324,22.91586,25.73469893
birds,Tragopan_melanocephalus,1,FALSE,Temperate,0,0,0,4,1650,52.62799257,3641.67301,0.556921644,5.620685889,48.43371599,0.607866683,2.59E+11,21595.5426,1.273487689,-0.796563206,0.789625281,-1.759136632,,35.63192,30.2915,32.62758091
birds,Tragopan_satyra,1,FALSE,Temperate,0,0,0,4,1475,103.1495452,15233.58762,0.630815274,5.664398573,35.52340357,0.635353321,3.26E+11,99192.3422,0.763540756,-0.006160472,0.202431604,-1.497631392,,31.46691819,27.05282031,28.58868198
birds,Tragopan_temminckii,1,TRUE,Mixed,0,0,0,4,1184,85.34548044,6536.324635,0.671014591,12.93997487,43.97721745,0.616099085,3.04E+11,1261723.085,1.005737539,0.398517123,-0.756890366,-1.094104929,,33.60287094,21.27476105,28.33152506
birds,Tympanuchus_cupido,3,FALSE,Temperate,0,1,0,1,876.1666667,45.72995713,1718.698676,0.566816652,8.689452727,130.4197432,0.478375496,2.53E+11,378450.3661,1.515353772,-1.10863827,0.392689942,-1.471470703,,47.95509,34.41526,42.35006025
birds,Tympanuchus_pallidicinctus,1,FALSE,Temperate,0,0,0,1,746,37.47530015,1291.391165,0.494576619,13.58556745,90.48536236,0.51478014,1.68E+11,63286.4873,1.391644897,-1.507437763,1.282059575,-1.735668492,,39.19530522,32.2311319,36.60842547
birds,Tympanuchus_phasianellus,6,TRUE,Temperate,0,1,0,4,885,36.48460768,688.3441124,0.715728216,-1.42580157,174.9491952,0.476749466,1.48E+11,6080582.26,2.097214831,0.09464886,-1.462455166,-0.669250789,,69.16518401,37.28755189,55.49342937
birds,Xenoperdix_udzungwensis,1,FALSE,Tropical,0,0,0,2,225,84.16659021,10043.52828,0.55753375,22.775,2.686229033,0.762578168,8.34E+11,572.9396,-0.707484749,-1.510675739,1.44789102,-1.17035201,,-6.52201,-7.99446,-7.602334845
birds,Neodrepanis_coruscans,1,TRUE,Mixed,0,0,1,1,6.5,166.3485566,14378.70334,0.718495492,21.30369345,4.673784979,0.709358137,7.86E+11,165353.64,-0.739223504,-0.566397258,-0.230283875,1.171513522,,-13.12784165,-25.05911366,-18.62820968
birds,Neodrepanis_hypoxantha,1,FALSE,Tropical,0,0,1,1,7.1,137.3922018,15183.48936,0.660640656,18.7587156,6.132211565,0.698701765,8.91E+11,5542.6953,-0.706014787,-1.360300775,0.846614157,0.798320261,,-13.79827,-22.54608,-18.4056121
birds,Philepitta_castanea,1,FALSE,Mixed,0,0,1,1,35.4,166.4322288,13886.44492,0.729866099,21.52044594,4.697279408,0.709943945,7.58E+11,195540.0027,-0.710548161,-0.528567895,-0.59922852,0.412933404,,-13.17589413,-25.18967723,-18.64914454
birds,Philepitta_schlegeli,1,FALSE,Tropical,0,0,1,3,27.9,108.2980554,17638.48887,0.70681371,25.03513246,3.841980462,0.71428654,7.18E+11,80669.9361,-0.572364441,0.081594551,-0.143875682,0.473646702,,-12.89471816,-22.76714513,-17.35405302
birds,Phoenicopterus_chilensis,1,TRUE,Mixed,1,0,0,3,2277,34.90498774,1452.209194,0.608526024,12.57210446,22.46905144,0.603468194,2.23E+11,2937514.564,1.320387681,-0.07254035,-0.667713359,-1.51124908,,-1.956264116,-54.64914929,-33.08662612
birds,Phoenicopterus_ruber,2,TRUE,Mixed,1,0,1,5,3065.75,109.1650563,9201.48866,0.556700328,24.86790755,2.918602468,0.691899122,5.70E+11,241340.5671,0.037924428,1.199434687,0.291678453,-1.899230064,,23.59492506,-1.357145423,18.30322739
birds,Phoeniculus_bollei,3,TRUE,Tropical,0,0,0,2,54.6,123.8697654,9359.559161,0.610725354,23.78013458,1.041591592,0.736122929,6.91E+11,1291215.64,-0.557286288,0.370503352,-0.050979082,0.103402392,,8.909569499,-4.141388472,3.189066078
birds,Phoeniculus_castaneiceps,2,FALSE,Tropical,0,0,0,2,24.4,144.0285161,11417.34533,0.631675995,25.25383917,1.039049258,0.742067492,7.91E+11,644808.2745,-0.812544649,0.356712886,0.010567505,0.48262729,,9.61526425,-2.825560827,4.668939288
birds,Phoeniculus_damarensis,2,TRUE,Mixed,0,0,0,2,81.9,42.76185488,3384.608383,0.652959593,21.6724715,6.378310102,0.772646887,2.69E+11,823031.1717,0.224274511,-0.652110398,-0.589576516,-0.047747475,,3.594221091,-24.25861302,-12.58155715
birds,Phoeniculus_purpureus,6,TRUE,Mixed,0,0,0,1,74.25,72.07652863,7488.845184,0.673134833,24.18941614,7.667628628,0.674567266,4.05E+11,12279512.54,0.068491215,0.223209369,-0.919702239,0.097099961,,17.3777499,-34.21451215,-2.750893114
birds,Phoeniculus_somaliensis,3,TRUE,Tropical,0,0,0,4,26.5,44.94067951,3620.217323,0.575177131,24.60907289,3.427411851,0.701345805,2.50E+11,1198426.207,0.477755562,0.43878487,0.317908743,0.399132793,,17.20457895,-0.129677009,8.253625783
birds,Rhinopomastus_aterrimus,4,TRUE,Tropical,0,0,0,1,28,73.78978641,7635.442417,0.741289596,26.12609498,6.438263146,0.66970766,3.68E+11,7792012.496,-0.052551395,-0.030874019,-1.341102448,0.68250459,,17.71897043,-17.68877672,7.464316615
birds,Rhinopomastus_cyanomelas,2,TRUE,Mixed,0,0,0,4,28,60.03667949,6017.783126,0.623067992,21.4903943,10.75507515,0.689671005,4.01E+11,6396602.771,0.546051617,1.005676184,-0.254984216,0.62336184,,4.196022336,-31.8487382,-15.51009945
birds,Rhinopomastus_minor,2,TRUE,Tropical,0,0,0,3,21.7,43.18632374,2974.790259,0.582173372,24.87955146,2.533840134,0.728654252,2.74E+11,2064336.683,0.293156177,0.173177425,0.105582149,0.497598526,,11.783838,-9.013584717,2.467852975
birds,Picathartes_gymnocephalus,1,FALSE,Tropical,0,0,0,2,196,156.469536,18867.54288,0.611364803,26.03048871,1.266681877,0.732253155,6.92E+11,388873.4562,-0.868207078,0.506363761,0.206338692,-0.676637109,,9.98274,4.48901,6.809893394
birds,Picathartes_oreas,1,FALSE,Tropical,0,0,0,1,220,158.4736008,13870.34066,0.650341483,24.77657517,1.01861741,0.759883851,7.69E+11,384699.8827,-1.011516567,-0.076669936,-0.338938139,-0.617054038,,9.040900428,-2.31395,1.766003133
birds,Blythipicus_pyrrhotis,5,TRUE,Mixed,0,0,0,1,132,126.7644884,15760.90824,0.609942974,18.98914647,26.06183729,0.646289976,4.73E+11,1622557.279,0.064876745,0.131287663,0.222157861,-0.502856319,,30.17944847,3.380610783,23.44666601
birds,Blythipicus_rubiginosus,1,TRUE,Tropical,0,0,1,1,82.3,241.1097028,15045.56156,0.665228006,25.97303209,0.197923148,0.778576979,8.63E+11,1344203.121,-1.470217552,0.394284195,-0.5887917,0.000421604,,12.62618499,-5.978478679,1.133727399
birds,Campephilus_gayaquilensis,1,TRUE,Tropical,0,0,0,2,241.5,112.9162942,13553.04489,0.680425293,24.31114248,1.498586179,0.716525876,3.45E+11,125110.8804,-0.421951205,-0.531599349,-0.334490368,-0.682796811,,2.699166298,-7.096607208,-1.816685991
birds,Campephilus_guatemalensis,3,TRUE,Mixed,0,0,0,3,242,137.6576932,18362.85572,0.576524515,24.15085772,5.786059618,0.668190976,6.81E+11,889994.1508,-0.288034052,1.147091952,0.500086188,-0.764484262,,28.2540816,8.025040749,17.24081195
birds,Campephilus_haematogaster,2,TRUE,Tropical,0,0,0,1,237,224.1116439,18681.64886,0.706273671,23.61802837,0.499331873,0.724372884,6.63E+11,273246.0666,-1.120297354,-0.24229216,-0.653281751,-0.549714573,,9.637514051,-13.87056921,2.332325907
birds,Campephilus_leucopogon,1,FALSE,Mixed,0,0,0,2,249,72.51726816,3843.623324,0.596142632,22.01927281,17.11395191,0.575875946,5.62E+11,1077584.538,0.520866509,0.109736197,0.010254224,-0.680532768,,-12.9836092,-34.10402679,-24.22743254
birds,Campephilus_magellanicus,1,FALSE,Temperate,0,1,1,2,324,86.26397861,3529.261208,0.661405638,6.749281188,12.41619541,0.627608571,2.69E+11,395308.6557,0.794111441,-0.984789204,-0.496893319,-0.631484659,,-35.72226409,-55.98222351,-46.48158847
birds,Campephilus_melanoleucos,2,TRUE,Mixed,0,0,0,3,256,186.1775675,18622.26593,0.693233646,26.16636282,0.877409113,0.7230357,8.01E+11,11098977.7,-0.836918319,1.718026722,-1.123255712,-0.262574037,,12.46388817,-26.05574339,-2.847915284
birds,Campephilus_robustus,1,FALSE,Mixed,0,0,0,2,200,118.8865236,8142.643819,0.605909773,21.60462775,6.925311737,0.619107128,7.12E+11,1885819.619,0.030436429,0.557010892,-0.069389601,-0.503285769,,-13.73180771,-29.26669884,-21.36268462
birds,Campephilus_rubricollis,3,FALSE,Tropical,0,0,0,2,211,188.2149313,14740.87872,0.715260921,25.79394778,0.747765783,0.706770414,9.54E+11,6911190.673,-0.976659756,1.200161503,-1.329069991,-0.137526599,,8.34058579,-18.27747531,-4.600548132
birds,Campethera_abingoni,6,TRUE,Mixed,0,0,0,4,68.5,70.83664655,7089.030039,0.648418026,21.80684997,9.125424608,0.699312822,4.72E+11,6435221.045,0.385928414,1.103299737,-0.598980606,0.279956359,,15.61258847,-30.80865157,-14.34854106
birds,Campethera_bennettii,2,TRUE,Mixed,0,0,0,2,70.1,68.4053792,7008.120854,0.676575181,21.53821824,9.740769363,0.690934657,4.68E+11,3757351.935,0.192453185,0.167913258,-0.78524905,0.175437667,,-1.329127438,-28.21833651,-16.27483626
birds,Campethera_cailliautii,4,TRUE,Mixed,0,0,0,2,41.1,81.22803331,6321.904445,0.638768275,24.25594849,3.199764105,0.714975538,4.94E+11,10183126.64,-0.06304177,0.581116527,-0.61385619,0.39324173,,19.98722468,-25.49782305,1.338097861
birds,Campethera_caroli,2,FALSE,Tropical,0,0,0,2,47.5,133.2102902,8542.119788,0.689215873,24.46485947,0.908038144,0.761508209,7.94E+11,3849552.176,-0.731755315,0.568263307,-1.006535516,0.481820757,,9.220316703,-11.54841785,-0.607689362
birds,Campethera_maculosa,1,FALSE,Tropical,0,0,0,2,54,159.3927301,22859.19197,0.623805916,26.12043694,1.42999559,0.727998241,6.53E+11,503109.4798,-0.888434995,0.583132605,0.319160711,-0.060319225,,15.24169637,4.353059991,7.397905549
birds,Campethera_mombassica,1,FALSE,Tropical,0,0,0,3,60.5,67.38244988,6168.468335,0.465768582,26.20928474,2.04813417,0.751239387,4.28E+11,57677.9208,-0.158942191,-0.109872455,1.694921997,-0.54666453,,1.162549914,-5.152771118,-2.878853638
birds,Campethera_nivosa,4,TRUE,Tropical,0,0,0,2,37.8,136.3803167,9738.896428,0.679316863,24.69887123,1.00099037,0.75946006,7.74E+11,3825615.282,-0.740655574,0.627756156,-0.837657671,0.539562789,,16.09018742,-11.52580662,0.446507889
birds,Campethera_notata,1,TRUE,Temperate,0,0,0,4,62,52.21313979,1639.219446,0.489444497,16.76409142,10.62526528,0.643785896,3.58E+11,95428.9414,0.917187407,-0.241325885,1.392408671,-0.27963788,,-30.48265688,-34.83976613,-33.17963325
birds,Campethera_nubica,2,TRUE,Tropical,0,0,0,3,59.7,48.22459331,3457.502885,0.626083002,25.08000039,4.344750329,0.690706528,2.96E+11,3241512.443,0.380015867,0.339087316,-0.420896685,0.152737609,,19.98722473,-9.747020696,6.045584127
birds,Campethera_punctuligera,2,FALSE,Tropical,0,0,0,2,71.8,93.18830679,10401.82856,0.705727657,26.61546147,4.26219555,0.680279318,4.46E+11,4069641.458,-0.18948077,0.45709602,-0.978687815,0.167543854,,17.0374981,-1.356054674,9.449645501
birds,Campethera_tullbergi,3,TRUE,Tropical,0,0,0,2,50.5,112.0738862,8526.845345,0.587181782,20.96537225,0.882923773,0.738610133,6.44E+11,345955.5652,-0.439689451,-0.148366294,0.358233614,0.026293446,,7.142471645,-6.515855334,0.647477905
birds,Celeus_brachyurus,9,TRUE,Mixed,0,0,1,2,88.2,155.1044274,20895.20218,0.594328707,23.13985031,16.52215523,0.684499379,5.09E+11,6130859.436,-0.208494489,1.187375874,0.263195367,-0.263234819,,31.15799784,-8.077407143,17.033604
birds,Celeus_castaneus,1,TRUE,Tropical,0,0,0,1,85.6,174.8292055,20117.32888,0.607256585,25.05806634,3.390099485,0.688185729,8.11E+11,396805.6254,-0.865523199,0.332520878,0.447574431,-0.3603842,,21.40485449,8.986280552,16.45601904
birds,Celeus_elegans,6,TRUE,Tropical,0,0,0,2,135.6666667,192.2530105,15061.33365,0.713915935,25.8295676,0.659121129,0.711743306,9.51E+11,6509914.65,-1.01741271,1.178823633,-1.249158195,0.061721037,,10.84194373,-17.2325023,-3.646302784
birds,Celeus_flavescens,3,FALSE,Mixed,0,0,0,3,139,109.3570068,9702.683949,0.595996625,23.58040047,4.057582673,0.66075538,6.62E+11,3696800.052,-0.035864491,1.130872645,-0.047376053,-0.283422817,,-0.349333435,-30.51049423,-15.41622941
birds,Celeus_flavus,4,FALSE,Tropical,0,0,0,2,154.5,175.2539712,15159.03352,0.692969287,25.72671098,1.258327138,0.70950374,8.43E+11,6090837.053,-0.835880898,1.125657314,-1.021302216,-0.102598162,,10.76499939,-20.4139061,-7.523905984
birds,Celeus_grammicus,4,FALSE,Tropical,0,0,0,1,73.45,201.9170862,14058.21498,0.740694787,25.84185552,0.55769767,0.709298942,9.75E+11,3990163.992,-1.185098279,0.612155371,-1.373617611,0.340137216,,7.78771417,-14.22964672,-4.721058724
birds,Celeus_loricatus,4,TRUE,Tropical,0,0,0,1,76.6,282.3140237,21464.3131,0.678580489,25.69447337,0.385027547,0.736419952,5.93E+11,297939.2472,-1.334826721,-0.039508698,-0.204004106,-0.147322087,,11.47752403,-2.66353448,4.511891925
birds,Celeus_lugubris,2,FALSE,Mixed,0,0,0,4,137,110.4280537,6626.970162,0.625073829,24.9701827,7.031715459,0.60973041,7.35E+11,841503.3862,0.143157424,1.081554258,-0.10293877,-0.203907376,,-12.96626077,-27.99418231,-18.66303668
birds,Celeus_spectabilis,3,FALSE,Tropical,0,0,0,1,114,192.2212855,10091.3132,0.707574207,24.96203477,1.070227348,0.676684333,9.69E+11,528328.1913,-0.967932269,0.024238263,-0.847775013,-0.058510046,,0.05258289,-17.25461204,-8.871215581
birds,Celeus_torquatus,4,FALSE,Tropical,0,0,0,2,134,186.2038898,15244.35723,0.715469534,25.93530177,0.636090886,0.707349402,9.57E+11,5869969.326,-1.01352381,1.153338531,-1.240167163,0.065071487,,10.40499878,-19.09557915,-4.138940708
birds,Celeus_undatus,3,TRUE,Tropical,0,0,0,2,64.5,183.6632118,17576.24195,0.655372952,26.16887046,0.414903292,0.735307936,9.60E+11,1588736.679,-1.180061539,0.949307911,-0.378063895,0.153265488,,10.76499939,-5.884212293,1.190498436
birds,Chrysocolaptes_festivus,2,TRUE,Mixed,0,0,0,3,213,90.5646951,17708.51384,0.522384978,25.85072258,16.4057331,0.659487256,2.63E+11,1703374.015,0.206048082,1.111748284,0.998752518,-0.957445085,,30.7321844,5.916833422,19.25025625
birds,Chrysocolaptes_lucidus,14,TRUE,Mixed,0,0,0,2,142,161.7242144,28178.95319,0.599299966,24.5327633,8.369944651,0.693548564,5.30E+11,2892425.7,-0.483445474,1.183803743,0.363410264,-0.556259722,,31.48755327,-8.780726768,16.75731341
birds,Colaptes_atricollis,2,FALSE,Tropical,0,0,0,4,76.15,26.71303156,891.11245,0.814893996,15.80627921,2.62701288,0.650406959,1.71E+11,154896.2297,0.913207483,-1.279572068,-1.834925167,0.571360946,,-5.549331024,-17.82266831,-10.88250896
birds,Colaptes_auratus,4,TRUE,Mixed,1,1,0,6,131.6666667,53.65930095,1704.581457,0.657638831,3.32052783,134.0912228,0.501797839,2.15E+11,14956863.82,2.093103327,1.318380906,-0.747382662,0.252370058,,68.70595188,12.65182706,48.94263452
birds,Colaptes_campestris,2,FALSE,Mixed,0,0,0,4,158,104.0348088,7922.4603,0.587131626,22.72355506,8.236455033,0.634606591,6.48E+11,5881432.487,0.308823008,1.566031454,-0.042163136,-0.263957991,,2.993865488,-41.67296955,-19.35669952
birds,Colaptes_chrysoides,4,TRUE,Mixed,0,0,0,2,111,14.29761231,356.9623606,0.549093574,21.33518558,36.58800306,0.581122767,65060665594,377438.0366,1.310661717,-0.978982591,0.541942214,-0.5483743,,35.35917565,22.86713207,29.80513326
birds,Colaptes_fernandinae,1,FALSE,Tropical,0,0,1,4,135,114.467686,10417.5142,0.514179508,24.76200306,4.427834538,0.682277911,6.65E+11,7341.2443,-0.210336544,0.056186816,1.696681036,-0.837531208,,23.15925,20.09123,21.94894613
birds,Colaptes_melanochloros,8,FALSE,Mixed,0,0,0,4,127.75,92.36285306,6865.512033,0.58150073,21.72861496,11.97543213,0.623335185,5.92E+11,7046339.711,0.50276059,1.495943846,0.008668132,-0.168956682,,-0.11444445,-41.04043198,-21.60312655
birds,Colaptes_pitius,1,TRUE,Temperate,0,1,0,3,159,79.79074155,4773.18858,0.595157602,8.390328139,15.44671969,0.626218034,3.39E+11,428384.8232,0.874383259,-0.33057152,0.259123812,-0.417708081,,-29.68785779,-50.6549,-41.31192354
birds,Colaptes_punctigula,6,TRUE,Tropical,0,0,0,2,62,178.0897547,14781.24951,0.700341849,26.06467777,0.666037352,0.729996704,8.52E+11,3373443.417,-0.995697416,0.89645169,-0.931230721,0.325776556,,12.48916626,-18.21941821,3.247116655
birds,Colaptes_rupicola,3,TRUE,Mixed,0,0,0,4,174,42.03357449,2130.275107,0.753267254,10.38525276,5.423296075,0.638160675,2.90E+11,900921.6737,1.012307455,-0.453862674,-1.522483899,0.14079097,,-4.617199722,-27.43236432,-17.0698702
birds,Dendrocopos_assimilis,1,TRUE,Temperate,0,0,0,1,53,16.67169275,877.497877,0.642279318,23.66032647,55.66046268,0.596458547,72694340733,604101.218,1.033789962,-1.250465355,-0.250229897,-0.039170103,,33.89811583,24.07346166,28.49967936
birds,Dendrocopos_atratus,1,FALSE,Mixed,0,0,0,1,47,145.4752396,25480.36303,0.605336073,21.05892448,9.393686716,0.682153682,5.96E+11,308012.0805,-0.488114666,0.022193056,0.761338681,-0.161459338,,25.89103779,13.21324493,20.8527206
birds,Dendrocopos_auriceps,1,FALSE,Temperate,0,0,0,6,40,104.5141859,18978.60691,0.530514547,17.74932511,38.90668857,0.61880655,3.63E+11,79522.8276,0.74090605,1.166222296,1.761636273,-0.05015894,,35.79875809,26.53680667,29.88123596
birds,Dendrocopos_canicapillus,11,TRUE,Mixed,0,0,1,2,24.6,115.9719149,12406.09713,0.638019045,14.90102831,85.03367648,0.625546287,4.01E+11,8008345.149,0.591448562,0.580578778,-0.054241021,0.545453606,,52.80260438,-5.94502,27.98861618
birds,Dendrocopos_cathpharius,6,FALSE,Mixed,0,0,0,3,31,107.287324,12546.004,0.650513956,16.32756729,25.85230402,0.654184424,4.54E+11,587027.1103,0.373292821,0.198003562,0.12974151,0.408964607,,33.57397227,19.18897622,25.83172642
birds,Dendrocopos_darjellensis,1,FALSE,Mixed,0,0,0,4,71,101.2184599,12703.66072,0.653060344,11.05521286,26.288484,0.646495484,3.90E+11,302039.7155,0.646028684,0.20172688,0.132731221,0.075389111,,32.87995605,21.31506837,26.90220962
birds,Dendrocopos_dorae,1,FALSE,Mixed,0,0,0,1,19.5,16.61601597,159.6470583,0.884354117,22.0212895,25.26649046,0.660267237,37745558206,129511.4793,0.769395136,-2.546289473,-2.31433789,1.06425753,,26.51926,13.05811,20.32524852
birds,Dendrocopos_himalayensis,2,FALSE,Temperate,0,0,0,5,68,67.42676884,5660.492689,0.525679892,10.05253857,47.60872228,0.596324524,3.44E+11,115003.1161,1.239790657,0.271554673,1.345214668,-0.20044336,,35.54059548,28.13800717,32.32099262
birds,Dendrocopos_hyperythrus,4,TRUE,Mixed,1,0,0,5,46.75,82.41593746,8766.096667,0.665693796,7.935074041,116.1311749,0.598952361,3.50E+11,1618794.289,1.248359247,0.821841622,-0.179379224,0.482632437,,49.36510073,11.96963507,36.41717036
birds,Dendrocopos_kizuki,4,TRUE,Temperate,0,0,1,3,19.2,76.9380461,5814.32311,0.650594456,4.642559629,159.1145439,0.557269016,2.60E+11,1601621.707,1.33818931,-0.081139814,0.043998358,0.729450557,,54.42471293,24.2494814,42.97960704
birds,Dendrocopos_leucopterus,1,TRUE,Temperate,0,0,0,2,67,13.52509908,148.5365702,0.731251293,10.07355186,154.3774818,0.519420156,43269004775,2454244.559,1.8841694,-1.186151159,-1.271619711,0.368650632,,48.46283597,35.90105111,42.51655006
birds,Dendrocopos_leucotos,11,TRUE,Mixed,1,0,0,4,117,47.39523642,1685.436582,0.670286566,1.524290213,178.5201884,0.495108203,1.83E+11,11098038.43,1.961834832,0.459027269,-0.798892462,0.173001221,,66.03918519,22.59518923,52.16493802
birds,Dendrocopos_macei,5,TRUE,Mixed,0,0,0,2,45.25,155.5777831,28473.99629,0.602253232,23.43064672,12.32805114,0.689006954,4.81E+11,2277303.682,-0.370623359,1.007020688,0.559944006,-0.036260411,,33.52793809,-8.8495,18.80758773
birds,Dendrocopos_maculatus,7,TRUE,Tropical,0,0,1,1,24.5,206.496208,28706.75956,0.562592817,25.15896564,1.020067082,0.716505748,6.40E+11,267253.3732,-1.108307645,0.297970129,1.20707224,0.015635748,,18.65094,5.55543,11.86457585
birds,Dendrocopos_mahrattensis,2,TRUE,Mixed,0,0,0,3,34.3,85.66510329,17520.57468,0.538938549,25.69761231,25.11481976,0.645700597,2.38E+11,2815282.333,0.314513804,1.142898847,1.043315729,-0.037603309,,34.74090337,6.727120897,22.55717584
birds,Dendrocopos_major,20,TRUE,Mixed,0,0,0,4,75.06,47.48968101,1676.459409,0.678905752,1.615666212,170.8266732,0.50542798,1.74E+11,24406510.41,1.956816931,0.625756284,-0.955878534,0.453543564,,68.5987952,18.16126415,51.96742498
birds,Dendrocopos_medius,4,TRUE,Temperate,0,0,0,3,59,52.59376699,1059.640546,0.583577699,8.721685462,75.72025206,0.511213608,2.59E+11,3906618.632,1.644731016,0.044184477,0.144422636,0.156089735,,58.13659355,29.93271532,47.64484281
birds,Dendrocopos_minor,12,TRUE,Temperate,0,0,0,3,19.8,44.81267514,1171.223854,0.675745162,0.698951484,177.8521638,0.489167015,1.65E+11,18910740.55,1.92096441,0.121229211,-0.731063483,0.993309448,,70.75039742,33.19094538,54.60462473
birds,Dendrocopos_moluccensis,2,FALSE,Tropical,0,0,1,1,16.25,215.1566413,17903.09098,0.612312579,26.49868772,0.202938408,0.780516492,6.99E+11,742661.1394,-1.389944664,0.229942322,0.294647787,0.511201308,,7.36341,-9.11251,-0.274775031
birds,Dendrocopos_nanus,3,FALSE,Mixed,0,0,0,3,14,89.58665498,17464.46704,0.523256511,25.35119942,20.48096262,0.650844202,2.56E+11,2390345.954,0.270244937,1.103576182,1.320169956,0.343444297,,32.21139573,5.916833401,20.85131933
birds,Dendrocopos_syriacus,3,TRUE,Temperate,0,0,0,5,76.75,42.72403951,984.7708773,0.589299589,10.54854096,80.07664054,0.525469098,2.10E+11,2628423.723,1.857888034,0.586211195,0.113150946,0.143462581,,52.40226219,27.90784222,42.36388912
birds,Dendropicos_abyssinicus,1,TRUE,Tropical,0,0,0,3,24.5,90.49307785,9406.844196,0.569631297,18.80327408,2.065628794,0.678108858,5.45E+11,360067.3116,0.06706411,0.135905526,0.761237843,0.356854699,,16.04527907,5.043868674,9.490614694
birds,Dendropicos_elachus,1,FALSE,Tropical,0,0,0,2,18.4,26.38886674,2622.303186,0.828610599,27.79024578,15.41526412,0.620495961,74372998570,1588848.571,0.588797956,-0.804454281,-1.932711315,1.040134446,,20.1395435,10.60793909,14.92426562
birds,Dendropicos_fuscescens,9,TRUE,Mixed,0,0,0,4,26,78.94981046,7709.662678,0.628153734,22.59667919,7.411441124,0.699721506,4.56E+11,12501534.39,0.334391867,1.353009697,-0.366770465,0.705133319,,15.45134537,-34.83982867,-7.809030832
birds,Dendropicos_gabonensis,2,FALSE,Tropical,0,0,0,2,26,142.9605212,10896.00732,0.65803615,25.10530263,1.011839915,0.756724699,7.55E+11,2360768.783,-0.780367039,0.586336142,-0.473473704,0.605430757,,11.88313536,-6.201301502,1.934288948
birds,Dendropicos_poecilolaemus,1,TRUE,Tropical,0,0,0,2,28.1,120.8774826,7937.181443,0.66828451,23.58956438,1.276789058,0.719922475,7.59E+11,723570.6579,-0.551296843,0.073726233,-0.432218263,0.564743274,,10.22491326,-1.90201395,4.011880425
