"","sp","DR","ssp","lat","region","age","genus","Family","Order","eltonO","eltonF"
"9095","Melozone biarcuata",NA,NA,NA,"NA",NA,"Melozone","Emberizidae","Passeriformes","",""
"9096","Icterus graceannae",NA,NA,NA,"NA",NA,"Icterus","Icteridae","Passeriformes","",""
"9097","Icterus jamacaii",NA,NA,NA,"NA",NA,"Icterus","Icteridae","Passeriformes","",""
"9098","Icterus laudabilis",NA,NA,NA,"NA",NA,"Icterus","Icteridae","Passeriformes","",""
"9099","Icterus oberi",NA,NA,NA,"NA",NA,"Icterus","Icteridae","Passeriformes","",""
"9100","Icterus bullockii",NA,NA,NA,"NA",NA,"Icterus","Icteridae","Passeriformes","",""
"9101","Icterus abeillei",NA,NA,NA,"NA",NA,"Icterus","Icteridae","Passeriformes","",""
"9102","Cacicus chrysonotus",NA,NA,NA,"NA",NA,"Cacicus","Icteridae","Passeriformes","",""
"9103","Cacicus leucoramphus",NA,NA,NA,"NA",NA,"Cacicus","Icteridae","Passeriformes","",""
"9104","Cacicus koepckeae",NA,NA,NA,"NA",NA,"Cacicus","Icteridae","Passeriformes","",""
"9105","Psarocolius montezuma",NA,NA,NA,"NA",NA,"Psarocolius","Icteridae","Passeriformes","",""
"9106","Psarocolius bifasciatus",NA,NA,NA,"NA",NA,"Psarocolius","Icteridae","Passeriformes","",""
"9107","Seiurus aurocapilla",NA,NA,NA,"NA",NA,"Seiurus","Parulidae","Passeriformes","",""
"9108","Seiurus noveboracensis",NA,NA,NA,"NA",NA,"Seiurus","Parulidae","Passeriformes","",""
"9109","Basileuterus basilicus",NA,NA,NA,"NA",NA,"Basileuterus","Parulidae","Passeriformes","",""
"9110","Phaeothlypis fulvicauda",NA,NA,NA,"NA",NA,"Phaeothlypis","Parulidae","Passeriformes","",""
"9111","Basileuterus conspicillatus",NA,NA,NA,"NA",NA,"Basileuterus","Parulidae","Passeriformes","",""
"9112","Basileuterus cinereicollis",NA,NA,NA,"NA",NA,"Basileuterus","Parulidae","Passeriformes","",""
"9113","Basileuterus griseiceps",NA,NA,NA,"NA",NA,"Basileuterus","Parulidae","Passeriformes","",""
"9114","Basileuterus ignotus",NA,NA,NA,"NA",NA,"Basileuterus","Parulidae","Passeriformes","",""
"9115","Passer domesticus",NA,NA,NA,"NA",NA,"Passer","Passeridae","Passeriformes","",""
"9116","Montifringilla adamsi",NA,NA,NA,"NA",NA,"Montifringilla","Passeridae","Passeriformes","",""
"9117","Erythrura regia",NA,NA,NA,"NA",NA,"Erythrura","Estrildidae","Passeriformes","",""
"9118","Erythrura pealii",NA,NA,NA,"NA",NA,"Erythrura","Estrildidae","Passeriformes","",""
"9119","Erythrura cyaneovirens",NA,NA,NA,"NA",NA,"Erythrura","Estrildidae","Passeriformes","",""
"9120","Erythrura tricolor",NA,NA,NA,"NA",NA,"Erythrura","Estrildidae","Passeriformes","",""
"9121","Erythrura viridifacies",NA,NA,NA,"NA",NA,"Erythrura","Estrildidae","Passeriformes","",""
"9122","Erythrura prasina",NA,NA,NA,"NA",NA,"Erythrura","Estrildidae","Passeriformes","",""
"9123","Lonchura vana",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9124","Lonchura leucosticta",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9125","Lonchura montana",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9126","Lonchura forbesi",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9127","Lonchura hunsteini",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9128","Lonchura quinticolor",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9129","Lonchura pallida",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9130","Lonchura caniceps",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9131","Lonchura melaena",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9132","Lonchura striata",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9133","Lonchura monticola",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9134","Lonchura nigerrima",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9135","Lonchura teerinki",NA,NA,NA,"NA",NA,"Lonchura","Estrildidae","Passeriformes","",""
"9136","Ortygospiza locustella",NA,NA,NA,"NA",NA,"Ortygospiza","Estrildidae","Passeriformes","",""
"9137","Ortygospiza gabonensis",NA,NA,NA,"NA",NA,"Ortygospiza","Estrildidae","Passeriformes","",""
"9138","Aegotheles savesi",NA,NA,NA,"NA",NA,"Aegotheles","Aegothelidae","Caprimulgiformes","",""
"9139","Chlorostilbon lucidus",NA,NA,NA,"NA",NA,"Chlorostilbon","Trochilidae","Caprimulgiformes","",""
"9140","Phaethornis atrimentalis",NA,NA,NA,"NA",NA,"Phaethornis","Trochilidae","Apodiformes","",""
"9141","Spizaetus isidori",NA,NA,NA,"NA",NA,"Spizaetus","Accipitridae","Accipitriformes","",""
"9142","Nisaetus cirrhatus",NA,NA,NA,"NA",NA,"Nisaetus","Accipitridae","Accipitriformes","",""
"9143","Buteo solitarius",NA,NA,NA,"NA",NA,"Buteo","Accipitridae","Accipitriformes","",""
"9144","Buteo albigula",NA,NA,NA,"NA",NA,"Buteo","Accipitridae","Accipitriformes","",""
"9145","Leucopternis semiplumbeus",NA,NA,NA,"NA",NA,"Leucopternis","Accipitridae","Accipitriformes","",""
"9146","Accipiter princeps",NA,NA,NA,"NA",NA,"Accipiter","Accipitridae","Accipitriformes","",""
"9147","Otus sunia",NA,NA,NA,"NA",NA,"Otus","Strigidae","Strigiformes","",""
"9148","Megascops choliba",NA,NA,NA,"NA",NA,"Megascops","Strigidae","Strigiformes","",""
"9149","Megascops ingens",NA,NA,NA,"NA",NA,"Megascops","Strigidae","Strigiformes","",""
"9150","Megascops asio",NA,NA,NA,"NA",NA,"Megascops","Strigidae","Strigiformes","",""
"9151","Megascops watsonii",NA,NA,NA,"NA",NA,"Megascops","Strigidae","Strigiformes","",""
"9152","Bubo ascalaphus",NA,NA,NA,"NA",NA,"Bubo","Strigidae","Strigiformes","",""
"9153","Bubo scandiaca",NA,NA,NA,"NA",NA,"Bubo","Strigidae","Strigiformes","",""
"9154","Bubo coromandus",NA,NA,NA,"NA",NA,"Bubo","Strigidae","Strigiformes","",""
"9155","Asio madagascariensis",NA,NA,NA,"NA",NA,"Asio","Strigidae","Strigiformes","",""
"9156","Bycanistes bucinator",NA,NA,NA,"NA",NA,"Bycanistes","Bucerotidae","Bucerotiformes","",""
"9157","Megalaima faiostricta",NA,NA,NA,"NA",NA,"Megalaima","Ramphastidae","Piciformes","",""
"9158","Megalaima rubricapillus",NA,NA,NA,"NA",NA,"Megalaima","Ramphastidae","Piciformes","",""
"9159","Megalaima eximia",NA,NA,NA,"NA",NA,"Megalaima","Ramphastidae","Piciformes","",""
"9160","Megalaima lagrandieri",NA,NA,NA,"NA",NA,"Megalaima","Ramphastidae","Piciformes","",""
"9161","Megalaima incognita",NA,NA,NA,"NA",NA,"Megalaima","Ramphastidae","Piciformes","",""
"9162","Picumnus fulvescens",NA,NA,NA,"NA",NA,"Picumnus","Picidae","Piciformes","",""
"9163","Campephilus principalis",NA,NA,NA,"NA",NA,"Campephilus","Picidae","Piciformes","",""
"9164","Thripias namaquus",NA,NA,NA,"NA",NA,"Thripias","Picidae","Piciformes","",""
"9165","Todiramphus veneratus",NA,NA,NA,"NA",NA,"Todiramphus","Alcedinidae","Coraciiformes","",""
"9166","Todiramphus cinnamominus",NA,NA,NA,"NA",NA,"Todiramphus","Alcedinidae","Coraciiformes","",""
"9167","Todiramphus chloris",NA,NA,NA,"NA",NA,"Todiramphus","Alcedinidae","Coraciiformes","",""
"9168","Todiramphus sanctus",NA,NA,NA,"NA",NA,"Todiramphus","Alcedinidae","Coraciiformes","",""
"9169","Eudromia formosa",NA,NA,NA,"NA",NA,"Eudromia","Tinamidae","Tinamiformes","",""
"9170","Tinamotis ingoufi",NA,NA,NA,"NA",NA,"Tinamotis","Tinamidae","Struthioniformes","",""
"9171","Rhea americana",NA,NA,NA,"NA",NA,"Rhea","Rheidae","Rheiformes","",""
"9172","Dromaius novaehollandiae",NA,NA,NA,"NA",NA,"Dromaius","Casuariidae","Casuariiformes","",""
"9173","Anser anser",NA,NA,NA,"NA",NA,"Anser","Anatidae","Anseriformes","",""
"9174","Alopochen aegyptiaca",NA,NA,NA,"NA",NA,"Alopochen","Anatidae","Anseriformes","",""
"9175","Cairina moschata",NA,NA,NA,"NA",NA,"Cairina","Anatidae","Anseriformes","",""
"9176","Clangula hyemalis",NA,NA,NA,"NA",NA,"Clangula","Anatidae","Anseriformes","",""
"9177","Polysticta stelleri",NA,NA,NA,"NA",NA,"Polysticta","Anatidae","Anseriformes","",""
"9178","Numida meleagris",NA,NA,NA,"NA",NA,"Numida","Numididae","Galliformes","",""
"9179","Colinus leucopogon",NA,NA,NA,"NA",NA,"Colinus","Odontophoridae","Galliformes","",""
"9180","Coturnix japonica",NA,NA,NA,"NA",NA,"Coturnix","Phasianidae","Galliformes","",""
"9181","Coturnix coturnix",NA,NA,NA,"NA",NA,"Coturnix","Phasianidae","Galliformes","",""
"9182","Coturnix chinensis",NA,NA,NA,"NA",NA,"Coturnix","Phasianidae","Galliformes","",""
"9183","Meleagris gallopavo",NA,NA,NA,"NA",NA,"Meleagris","Phasianidae","Galliformes","",""
"9184","Centrocercus minimus",NA,NA,NA,"NA",NA,"Centrocercus","Phasianidae","Galliformes","",""
"9185","Syrmaticus soemmerringii",NA,NA,NA,"NA",NA,"Syrmaticus","Phasianidae","Galliformes","",""
"9186","Pavo cristatus",NA,NA,NA,"NA",NA,"Pavo","Phasianidae","Galliformes","",""
"9187","Pterocles personatus",NA,NA,NA,"NA",NA,"Pterocles","Pteroclidae","Pteroclidiformes","",""
"9188","Zenaida graysoni",NA,NA,NA,"NA",NA,"Zenaida","Columbidae","Columbiformes","",""
"9189","Zenaida meloda",NA,NA,NA,"NA",NA,"Zenaida","Columbidae","Columbiformes","",""
"9190","Turacoena modesta",NA,NA,NA,"NA",NA,"Turacoena","Columbidae","Columbiformes","",""
"9191","Ocyphaps lophotes",NA,NA,NA,"NA",NA,"Ocyphaps","Columbidae","Columbiformes","",""
"9192","Garrodia nereis",NA,NA,NA,"NA",NA,"Garrodia","Oceanitidae","Procellariiformes","",""
"9193","Nesofregetta fuliginosa",NA,NA,NA,"NA",NA,"Nesofregetta","Oceanitidae","Procellariiformes","",""
"9194","Pelagodroma marina",NA,NA,NA,"NA",NA,"Pelagodroma","Oceanitidae","Procellariiformes","",""
"9195","Fregetta grallaria",NA,NA,NA,"NA",NA,"Fregetta","Oceanitidae","Procellariiformes","",""
"9196","Fregetta tropica",NA,NA,NA,"NA",NA,"Fregetta","Oceanitidae","Procellariiformes","",""
"9197","Fulmarus glacialoides",NA,NA,NA,"NA",NA,"Fulmarus","Procellariidae","Procellariiformes","",""
"9198","Fulmarus glacialis",NA,NA,NA,"NA",NA,"Fulmarus","Procellariidae","Procellariiformes","",""
"9199","Macronectes halli",NA,NA,NA,"NA",NA,"Macronectes","Procellariidae","Procellariiformes","",""
"9200","Macronectes giganteus",NA,NA,NA,"NA",NA,"Macronectes","Procellariidae","Procellariiformes","",""
"9201","Pagodroma nivea",NA,NA,NA,"NA",NA,"Pagodroma","Procellariidae","Procellariiformes","",""
"9202","Lugensa brevirostris",NA,NA,NA,"NA",NA,"Lugensa","Procellariidae","Procellariiformes","",""
"9203","Pelecanoides magellani",NA,NA,NA,"NA",NA,"Pelecanoides","Procellariidae","Procellariiformes","",""
"9204","Pelecanoides georgicus",NA,NA,NA,"NA",NA,"Pelecanoides","Procellariidae","Procellariiformes","",""
"9205","Pelecanoides urinatrix",NA,NA,NA,"NA",NA,"Pelecanoides","Procellariidae","Procellariiformes","",""
"9206","Pelecanoides garnotii",NA,NA,NA,"NA",NA,"Pelecanoides","Procellariidae","Procellariiformes","",""
"9207","Bulweria bulwerii",NA,NA,NA,"NA",NA,"Bulweria","Procellariidae","Procellariiformes","",""
"9208","Bulweria fallax",NA,NA,NA,"NA",NA,"Bulweria","Procellariidae","Procellariiformes","",""
"9209","Halocyptena microsoma",NA,NA,NA,"NA",NA,"Halocyptena","Hydrobatidae","Procellariiformes","",""
"9210","Hydrobates pelagicus",NA,NA,NA,"NA",NA,"Hydrobates","Hydrobatidae","Procellariiformes","",""
"9211","Eudyptula minor",NA,NA,NA,"NA",NA,"Eudyptula","Spheniscidae","Sphenisciformes","",""
"9212","Megadyptes antipodes",NA,NA,NA,"NA",NA,"Megadyptes","Spheniscidae","Sphenisciformes","",""
"9213","Aptenodytes forsteri",NA,NA,NA,"NA",NA,"Aptenodytes","Spheniscidae","Sphenisciformes","",""
"9214","Aptenodytes patagonicus",NA,NA,NA,"NA",NA,"Aptenodytes","Spheniscidae","Sphenisciformes","",""
"9215","Platalea ajaja",NA,NA,NA,"NA",NA,"Platalea","Threskiornithidae","Pelecaniformes","",""
"9216","Haematopus longirostris",NA,NA,NA,"NA",NA,"Haematopus","Haematopodidae","Charadriiformes","",""
"9217","Haematopus chathamensis",NA,NA,NA,"NA",NA,"Haematopus","Haematopodidae","Charadriiformes","",""
"9218","Haematopus unicolor",NA,NA,NA,"NA",NA,"Haematopus","Haematopodidae","Charadriiformes","",""
"9219","Haematopus palliatus",NA,NA,NA,"NA",NA,"Haematopus","Haematopodidae","Charadriiformes","",""
"9220","Haematopus bachmani",NA,NA,NA,"NA",NA,"Haematopus","Haematopodidae","Charadriiformes","",""
"9221","Haematopus moquini",NA,NA,NA,"NA",NA,"Haematopus","Haematopodidae","Charadriiformes","",""
"9222","Haematopus ater",NA,NA,NA,"NA",NA,"Haematopus","Haematopodidae","Charadriiformes","",""
"9223","Haematopus fuliginosus",NA,NA,NA,"NA",NA,"Haematopus","Haematopodidae","Charadriiformes","",""
"9224","Chionis minor",NA,NA,NA,"NA",NA,"Chionis","Chionidae","Charadriiformes","",""
"9225","Chionis albus",NA,NA,NA,"NA",NA,"Chionis","Chionidae","Charadriiformes","",""
"9226","Philomachus pugnax",NA,NA,NA,"NA",NA,"Philomachus","Scolopacidae","Charadriiformes","",""
"9227","Actitis macularius",NA,NA,NA,"NA",NA,"Actitis","Scolopacidae","Charadriiformes","",""
"9228","Tringa glareola",NA,NA,NA,"NA",NA,"Tringa","Scolopacidae","Charadriiformes","",""
"9229","Catoptrophorus semipalmatus",NA,NA,NA,"NA",NA,"Catoptrophorus","Scolopacidae","Charadriiformes","",""
"9230","Phalaropus fulicarius",NA,NA,NA,"NA",NA,"Phalaropus","Scolopacidae","Charadriiformes","",""
"9231","Creagrus furcatus",NA,NA,NA,"NA",NA,"Creagrus","Laridae","Charadriiformes","",""
"9232","Rynchops flavirostris",NA,NA,NA,"NA",NA,"Rynchops","Laridae","Charadriiformes","",""
"9233","Rynchops niger",NA,NA,NA,"NA",NA,"Rynchops","Laridae","Charadriiformes","",""
"9234","Rynchops albicollis",NA,NA,NA,"NA",NA,"Rynchops","Laridae","Charadriiformes","",""
"9235","Anous stolidus",NA,NA,NA,"NA",NA,"Anous","Laridae","Charadriiformes","",""
"9236","Anous minutus",NA,NA,NA,"NA",NA,"Anous","Laridae","Charadriiformes","",""
"9237","Anous tenuirostris",NA,NA,NA,"NA",NA,"Anous","Laridae","Charadriiformes","",""
"9238","Chlidonias leucopterus",NA,NA,NA,"NA",NA,"Chlidonias","Laridae","Charadriiformes","",""
"9239","Chlidonias niger",NA,NA,NA,"NA",NA,"Chlidonias","Laridae","Charadriiformes","",""
"9240","Chlidonias hybrida",NA,NA,NA,"NA",NA,"Chlidonias","Laridae","Charadriiformes","",""
"9241","Fratercula arctica",NA,NA,NA,"NA",NA,"Fratercula","Alcidae","Charadriiformes","",""
"9242","Fratercula corniculata",NA,NA,NA,"NA",NA,"Fratercula","Alcidae","Charadriiformes","",""
"9243","Fratercula cirrhata",NA,NA,NA,"NA",NA,"Fratercula","Alcidae","Charadriiformes","",""
"9244","Cerorhinca monocerata",NA,NA,NA,"NA",NA,"Cerorhinca","Alcidae","Charadriiformes","",""
"9245","Alle alle",NA,NA,NA,"NA",NA,"Alle","Alcidae","Charadriiformes","",""
"9246","Uria lomvia",NA,NA,NA,"NA",NA,"Uria","Alcidae","Charadriiformes","",""
"9247","Uria aalge",NA,NA,NA,"NA",NA,"Uria","Alcidae","Charadriiformes","",""
"9248","Dromas ardeola",NA,NA,NA,"NA",NA,"Dromas","Dromadidae","Charadriiformes","",""
"9249","Phoeniconaias minor",NA,NA,NA,"NA",NA,"Phoeniconaias","Phoenicopteridae","Phoenicopteriformes","",""
"9250","Sarothrura lugens",NA,NA,NA,"NA",NA,"Sarothrura","Sarothruridae","Gruiformes","",""
"9251","Centropus andamanensis",NA,NA,NA,"NA",NA,"Centropus","Cuculidae","Cuculiformes","",""
"9252","Centropus chalybeus",NA,NA,NA,"NA",NA,"Centropus","Cuculidae","Cuculiformes","",""
"9253","Centropus chlororhynchus",NA,NA,NA,"NA",NA,"Centropus","Cuculidae","Cuculiformes","",""
"9254","Centropus spilopterus",NA,NA,NA,"NA",NA,"Centropus","Cuculidae","Cuculiformes","",""
"9255","Centropus celebensis",NA,NA,NA,"NA",NA,"Centropus","Cuculidae","Cuculiformes","",""
"9256","Centropus nigrorufus",NA,NA,NA,"NA",NA,"Centropus","Cuculidae","Cuculiformes","",""
"9257","Piaya melanogaster",NA,NA,NA,"NA",NA,"Piaya","Cuculidae","Cuculiformes","",""
"9258","Neomorphus squamiger",NA,NA,NA,"NA",NA,"Neomorphus","Cuculidae","Cuculiformes","",""
"9259","Caracara cheriway",NA,NA,NA,"NA",NA,"Caracara","Falconidae","Falconiformes","",""
"9260","Spiziapteryx circumcincta",NA,NA,NA,"NA",NA,"Spiziapteryx","Falconidae","Falconiformes","",""
"9261","Strigops habroptila",NA,NA,NA,"NA",NA,"Strigops","Strigopidae","Psittaciformes","",""
"9262","Cacatua roseicapilla",NA,NA,NA,"NA",NA,"Cacatua","Cacatuidae","Psittaciformes","",""
"9263","Cacatua goffiniana",NA,NA,NA,"NA",NA,"Cacatua","Cacatuidae","Psittaciformes","",""
"9264","Nymphicus hollandicus",NA,NA,NA,"NA",NA,"Nymphicus","Cacatuidae","Psittaciformes","",""
"9265","Neophema pulchella",NA,NA,NA,"NA",NA,"Neophema","Psittaculidae","Psittaciformes","",""
"9266","Eunymphicus uvaeensis",NA,NA,NA,"NA",NA,"Eunymphicus","Psittaculidae","Psittaciformes","",""
"9267","Cyanoramphus cookii",NA,NA,NA,"NA",NA,"Cyanoramphus","Psittaculidae","Psittaciformes","",""
"9268","Cyanoramphus malherbi",NA,NA,NA,"NA",NA,"Cyanoramphus","Psittaculidae","Psittaciformes","",""
"9269","Cyanoramphus unicolor",NA,NA,NA,"NA",NA,"Cyanoramphus","Psittaculidae","Psittaciformes","",""
"9270","Cyanoramphus forbesi",NA,NA,NA,"NA",NA,"Cyanoramphus","Psittaculidae","Psittaciformes","",""
"9271","Cyanoramphus saisseti",NA,NA,NA,"NA",NA,"Cyanoramphus","Psittaculidae","Psittaciformes","",""
"9272","Prosopeia personata",NA,NA,NA,"NA",NA,"Prosopeia","Psittaculidae","Psittaciformes","",""
"9273","Prosopeia splendens",NA,NA,NA,"NA",NA,"Prosopeia","Psittaculidae","Psittaciformes","",""
"9274","Barnardius zonarius",NA,NA,NA,"NA",NA,"Barnardius","Psittaculidae","Psittaciformes","",""
"9275","Platycercus icterotis",NA,NA,NA,"NA",NA,"Platycercus","Psittaculidae","Psittaciformes","",""
"9276","Loriculus pusillus",NA,NA,NA,"NA",NA,"Loriculus","Psittaculidae","Psittaciformes","",""
"9277","Loriculus stigmatus",NA,NA,NA,"NA",NA,"Loriculus","Psittaculidae","Psittaciformes","",""
"9278","Loriculus catamene",NA,NA,NA,"NA",NA,"Loriculus","Psittaculidae","Psittaciformes","",""
"9279","Loriculus amabilis",NA,NA,NA,"NA",NA,"Loriculus","Psittaculidae","Psittaciformes","",""
"9280","Loriculus sclateri",NA,NA,NA,"NA",NA,"Loriculus","Psittaculidae","Psittaciformes","",""
"9281","Loriculus exilis",NA,NA,NA,"NA",NA,"Loriculus","Psittaculidae","Psittaciformes","",""
"9282","Loriculus flosculus",NA,NA,NA,"NA",NA,"Loriculus","Psittaculidae","Psittaciformes","",""
"9283","Pezoporus occidentalis",NA,NA,NA,"NA",NA,"Pezoporus","Psittaculidae","Psittaciformes","",""
"9284","Agapornis taranta",NA,NA,NA,"NA",NA,"Agapornis","Psittaculidae","Psittaciformes","",""
"9285","Agapornis swindernianus",NA,NA,NA,"NA",NA,"Agapornis","Psittaculidae","Psittaciformes","",""
"9286","Agapornis canus",NA,NA,NA,"NA",NA,"Agapornis","Psittaculidae","Psittaciformes","",""
"9287","Agapornis roseicollis",NA,NA,NA,"NA",NA,"Agapornis","Psittaculidae","Psittaciformes","",""
"9288","Agapornis fischeri",NA,NA,NA,"NA",NA,"Agapornis","Psittaculidae","Psittaciformes","",""
"9289","Agapornis personatus",NA,NA,NA,"NA",NA,"Agapornis","Psittaculidae","Psittaciformes","",""
"9290","Agapornis lilianae",NA,NA,NA,"NA",NA,"Agapornis","Psittaculidae","Psittaciformes","",""
"9291","Agapornis nigrigenis",NA,NA,NA,"NA",NA,"Agapornis","Psittaculidae","Psittaciformes","",""
"9292","Psittaculirostris edwardsii",NA,NA,NA,"NA",NA,"Psittaculirostris","Psittaculidae","Psittaciformes","",""
"9293","Charmosyna multistriata",NA,NA,NA,"NA",NA,"Charmosyna","Psittaculidae","Psittaciformes","",""
"9294","Charmosyna toxopei",NA,NA,NA,"NA",NA,"Charmosyna","Psittaculidae","Psittaciformes","",""
"9295","Charmosyna diadema",NA,NA,NA,"NA",NA,"Charmosyna","Psittaculidae","Psittaciformes","",""
"9296","Charmosyna amabilis",NA,NA,NA,"NA",NA,"Charmosyna","Psittaculidae","Psittaciformes","",""
"9297","Charmosyna wilhelminae",NA,NA,NA,"NA",NA,"Charmosyna","Psittaculidae","Psittaciformes","",""
"9298","Charmosyna palmarum",NA,NA,NA,"NA",NA,"Charmosyna","Psittaculidae","Psittaciformes","",""
"9299","Charmosyna rubronotata",NA,NA,NA,"NA",NA,"Charmosyna","Psittaculidae","Psittaciformes","",""
"9300","Vini kuhlii",NA,NA,NA,"NA",NA,"Vini","Psittaculidae","Psittaciformes","",""
"9301","Vini stepheni",NA,NA,NA,"NA",NA,"Vini","Psittaculidae","Psittaciformes","",""
"9302","Vini australis",NA,NA,NA,"NA",NA,"Vini","Psittaculidae","Psittaciformes","",""
"9303","Vini peruviana",NA,NA,NA,"NA",NA,"Vini","Psittaculidae","Psittaciformes","",""
"9304","Vini ultramarina",NA,NA,NA,"NA",NA,"Vini","Psittaculidae","Psittaciformes","",""
"9305","Lorius albidinucha",NA,NA,NA,"NA",NA,"Lorius","Psittaculidae","Psittaciformes","",""
"9306","Chalcopsitta duivenbodei",NA,NA,NA,"NA",NA,"Chalcopsitta","Psittaculidae","Psittaciformes","",""
"9307","Eos reticulata",NA,NA,NA,"NA",NA,"Eos","Psittaculidae","Psittaciformes","",""
"9308","Eos histrio",NA,NA,NA,"NA",NA,"Eos","Psittaculidae","Psittaciformes","",""
"9309","Eos squamata",NA,NA,NA,"NA",NA,"Eos","Psittaculidae","Psittaciformes","",""
"9310","Trichoglossus flavoviridis",NA,NA,NA,"NA",NA,"Trichoglossus","Psittaculidae","Psittaciformes","",""
"9311","Trichoglossus ornatus",NA,NA,NA,"NA",NA,"Trichoglossus","Psittaculidae","Psittaciformes","",""
"9312","Trichoglossus rubiginosus",NA,NA,NA,"NA",NA,"Trichoglossus","Psittaculidae","Psittaciformes","",""
"9313","Psitteuteles iris",NA,NA,NA,"NA",NA,"Psitteuteles","Psittaculidae","Psittaciformes","",""
"9314","Melopsittacus undulatus",NA,NA,NA,"NA",NA,"Melopsittacus","Psittaculidae","Psittaciformes","",""
"9315","Tanygnathus gramineus",NA,NA,NA,"NA",NA,"Tanygnathus","Psittaculidae","Psittaciformes","",""
"9316","Psittinus cyanurus",NA,NA,NA,"NA",NA,"Psittinus","Psittaculidae","Psittaciformes","",""
"9317","Eclectus roratus",NA,NA,NA,"NA",NA,"Eclectus","Psittaculidae","Psittaciformes","",""
"9318","Prioniturus mada",NA,NA,NA,"NA",NA,"Prioniturus","Psittaculidae","Psittaciformes","",""
"9319","Prioniturus flavicans",NA,NA,NA,"NA",NA,"Prioniturus","Psittaculidae","Psittaciformes","",""
"9320","Prioniturus verticalis",NA,NA,NA,"NA",NA,"Prioniturus","Psittaculidae","Psittaciformes","",""
"9321","Micropsitta meeki",NA,NA,NA,"NA",NA,"Micropsitta","Psittaculidae","Psittaciformes","",""
"9322","Psittacus erithacus",NA,NA,NA,"NA",NA,"Psittacus","Psittacidae","Psittaciformes","",""
"9323","Ognorhynchus icterotis",NA,NA,NA,"NA",NA,"Ognorhynchus","Psittacidae","Psittaciformes","",""
"9324","Guaruba guarouba",NA,NA,NA,"NA",NA,"Guaruba","Psittacidae","Psittaciformes","",""
"9325","Manacus manacus",NA,NA,NA,"NA",NA,"Manacus","Pipridae","Passeriformes","",""
"9326","Neopelma chrysolophum",NA,NA,NA,"NA",NA,"Neopelma","Pipridae","Passeriformes","",""
"9327","Pipreola jucunda",NA,NA,NA,"NA",NA,"Pipreola","Cotingidae","Passeriformes","",""
"9328","Pipreola lubomirskii",NA,NA,NA,"NA",NA,"Pipreola","Cotingidae","Passeriformes","",""
"9329","Rupicola peruvianus",NA,NA,NA,"NA",NA,"Rupicola","Cotingidae","Passeriformes","",""
"9330","Calyptura cristata",NA,NA,NA,"NA",NA,"Calyptura","Platyrinchidae","Passeriformes","",""
"9331","Cotinga nattererii",NA,NA,NA,"NA",NA,"Cotinga","Cotingidae","Passeriformes","",""
"9332","Cotinga maculata",NA,NA,NA,"NA",NA,"Cotinga","Cotingidae","Passeriformes","",""
"9333","Tijuca atra",NA,NA,NA,"NA",NA,"Tijuca","Cotingidae","Passeriformes","",""
"9334","Procnias tricarunculatus",NA,NA,NA,"NA",NA,"Procnias","Cotingidae","Passeriformes","",""
"9335","Procnias albus",NA,NA,NA,"NA",NA,"Procnias","Cotingidae","Passeriformes","",""
"9336","Xipholena lamellipennis",NA,NA,NA,"NA",NA,"Xipholena","Cotingidae","Passeriformes","",""
"9337","Carpornis cucullata",NA,NA,NA,"NA",NA,"Carpornis","Cotingidae","Passeriformes","",""
"9338","Carpornis melanocephala",NA,NA,NA,"NA",NA,"Carpornis","Cotingidae","Passeriformes","",""
"9339","Ampelion rubrocristatus",NA,NA,NA,"NA",NA,"Ampelion","Cotingidae","Passeriformes","",""
"9340","Pachyramphus xanthogenys",NA,NA,NA,"NA",NA,"Pachyramphus","Tityridae","Passeriformes","",""
"9341","Schiffornis turdina",NA,NA,NA,"NA",NA,"Schiffornis","Tityridae","Passeriformes","",""
"9342","Laniisoma buckleyi",NA,NA,NA,"NA",NA,"Laniisoma","Tityridae","Passeriformes","",""
"9343","Myiobius sulphureipygius",NA,NA,NA,"NA",NA,"Myiobius","Onychorhynchidae","Passeriformes","",""
"9344","Piprites pileata",NA,NA,NA,"NA",NA,"Piprites","Pipritidae","Passeriformes","",""
"9345","Cnipodectes superrufus",NA,NA,NA,"NA",NA,"Cnipodectes","Pipromorphidae","Passeriformes","",""
"9346","Todirostrum viridanum",NA,NA,NA,"NA",NA,"Todirostrum","Pipromorphidae","Passeriformes","",""
