"","sp","DR","ssp","lat","region","age","genus","Family","Order","eltonO","eltonF"
"171","Alcedo_pusilla",-2.12325429308963,9,-7.729633213,"Mixed",3.733256647,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"172","Alcedo_quadribrachys",-1.77568555128477,2,1.579069527,"Tropical",3.031680818,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"173","Alcedo_semitorquata",-1.77357274201804,3,-13.9403064,"Mixed",2.816972131,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"174","Alcedo_vintsioides",-2.03172083817885,2,-19.35342981,"Mixed",2.009957714,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"175","Alcedo_websteri",-1.61470135004788,1,-4.649569022,"Tropical",1.520741823,"Alcedo","Alcedinidae","Coraciiformes","Coraciiformes","Alcedinidae"
"176","Alcippe_brunnea",-2.1739196037375,7,27.7281361,"Mixed",7.085868101,"Alcippe","Leiothrichidae","Passeriformes","Passeriformes","Timaliidae"
"177","Alcippe_brunneicauda",-2.02993576644486,2,1.861660204,"Tropical",5.345263456,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"178","Alcippe_castaneceps",-2.28234832833582,4,21.58110394,"Mixed",12.2980999,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"179","Alcippe_chrysotis",-2.47457376212551,5,28.30432719,"Mixed",2.926325044,"Alcippe","Leiothrichidae","Passeriformes","Passeriformes","Timaliidae"
"180","Alcippe_cinerea",-2.36972832286329,7,26.35518989,"Mixed",12.65800985,"Alcippe","Leiothrichidae","Passeriformes","Passeriformes","Timaliidae"
"181","Alcippe_cinereiceps",-0.678104427120296,7,31.03388212,"Temperate",0.8290130767,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"182","Alcippe_morrisonia",-2.02028769237088,7,25.80229811,"Mixed",4.404310896,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"183","Alcippe_nipalensis",-1.90357492975221,3,26.0864394,"Mixed",2.926325044,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"184","Alcippe_peracensis",-1.97982769524915,4,11.05896805,"Tropical",4.404310896,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"185","Alcippe_poioicephala",-2.76518712951992,8,20.04216361,"Mixed",17.88741759,"Alcippe","Leiotrichidae","Passeriformes","Passeriformes","Timaliidae"
"186","Alcippe_vinipectus",-1.5122326156792,8,28.7997448,"Mixed",3.485152034,"Alcippe","Leiothrichidae","Passeriformes","Passeriformes","Timaliidae"
"187","Aleadryas_rufinucha",-3.09219689700589,4,-5.22399284,"Tropical",19.44200571,"Aleadryas","Oreoicidae","Passeriformes","Passeriformes","Pachycephalidae"
"188","Alectoris_barbara",-2.26781290292282,4,32.21168293,"Mixed",6.035162177,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"189","Alectoris_chukar",-1.22560265710185,14,39.84332178,"Temperate",2.71570113,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"190","Alectoris_graeca",-1.47646592547769,3,42.95328027,"Temperate",2.621034044,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"191","Alectoris_magna",-1.23736409759473,1,36.68908094,"Temperate",2.132240299,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"192","Alectoris_melanocephala",-2.20824442778638,1,17.28022223,"Mixed",6.035162177,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"193","Alectoris_philbyi",-1.19719375582111,1,17.56980663,"Tropical",2.132240299,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"194","Alectoris_rufa",-1.31192301449307,3,52.97511853,"Temperate",2.71570113,"Alectoris","Phasianidae","Galliformes","Galliformes","Phasianidae"
"195","Alectroenas_madagascariensis",-1.86463313542568,1,-19.06974578,"Mixed",2.458299703,"Alectroenas","Columbidae","Columbiformes","Columbiformes","Columbidae"
"196","Alectroenas_sganzini",-1.90330120739422,2,-11.87284649,"Tropical",2.458299703,"Alectroenas","Columbidae","Columbiformes","Columbiformes","Columbidae"
"197","Alectrurus_tricolor",-1.88822571713914,1,-18.44013613,"Mixed",5.2945591,"Alectrurus","Tyrannidae","Passeriformes","Passeriformes","Tyrannidae"
"198","Alectura_lathami",-3.06636481536546,2,-22.76436948,"Mixed",17.28554663,"Alectura","Megapodiidae","Galliformes","Galliformes","Megapodiidae"
"199","Alethe_choloensis",-2.0057594091692,2,-15.4646948,"Tropical",3.089661108,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"200","Alethe_diademata",-2.78818676347484,2,1.029747072,"Tropical",12.46122801,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"201","Alethe_fuelleborni",-2.0057594091692,1,-9.382776501,"Tropical",3.089661108,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"202","Alethe_poliocephala",-2.46258015134178,10,2.77581024,"Tropical",8.265048578,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"203","Alethe_poliophrys",-2.30234743238215,2,-2.087169025,"Tropical",6.693252636,"Alethe","Muscicapidae","Passeriformes","Passeriformes","Turdidae"
"204","Alisterus_amboinensis",-2.00393461749937,6,-1.902317724,"Tropical",0.9899661046,"Alisterus","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"205","Alisterus_chloropterus",-1.8854287890236,3,-5.431239961,"Tropical",1.788265824,"Alisterus","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"206","Alisterus_scapularis",-1.96352083927023,2,-29.50662231,"Mixed",0.9899661046,"Alisterus","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"207","Alophoixus_affinis",-2.04141291505825,9,-1.39256071,"Tropical",4.928017458,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"208","Alophoixus_bres",-2.2909553173042,5,0.73811103,"Tropical",1.120519234,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"209","Alophoixus_finschii",-2.08049100064158,1,0.809578187,"Tropical",13.83869465,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"210","Alophoixus_flaveolus",-2.08472479441935,2,23.07280632,"Mixed",1.120519234,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"211","Alophoixus_ochraceus",-1.97892736554638,8,4.249641904,"Tropical",7.330632652,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"212","Alophoixus_pallidus",-2.01471504871733,7,20.28433592,"Mixed",7.330632652,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"213","Alophoixus_phaeocephalus",-2.52036868640984,4,0.856908237,"Tropical",4.928017458,"Alophoixus","Pycnonotidae","Passeriformes","Passeriformes","Pycnonotidae"
"214","Alopochelidon_fucata",-2.27802348828131,1,-5.994818593,"Mixed",9.198309265,"Alopochelidon","Hirundinidae","Passeriformes","Passeriformes","Hirundinidae"
"215","Amadina_erythrocephala",-1.90053715425542,2,-22.38085312,"Mixed",2.309672681,"Amadina","Estrildidae","Passeriformes","",""
"216","Amadina_fasciata",-1.90053715425542,3,2.813340955,"Mixed",2.309672681,"Amadina","Estrildidae","Passeriformes","",""
"217","Amalocichla_incerta",-3.12645545855749,3,-5.51810325,"Tropical",15.56233699,"Amalocichla","Petroicidae","Passeriformes","Passeriformes","Petroicidae"
"218","Amandava_amandava",-2.32919749343859,3,20.59797758,"Mixed",6.557225821,"Amandava","Estrildidae","Passeriformes","",""
"219","Amandava_subflava",-2.32342710474512,2,-6.833725864,"Mixed",6.557225821,"Amandava","Estrildidae","Passeriformes","",""
"220","Amaurolimnas_concolor",-2.51780430975433,3,3.288045477,"Mixed",5.187914189,"Amaurolimnas","Rallidae","Gruiformes","Gruiformes","Rallidae"
"221","Amaurornis_akool",-2.30148273412123,2,25.04135495,"Mixed",23.58166038,"Amaurornis","Rallidae","Gruiformes","Gruiformes","Rallidae"
"222","Amaurornis_flavirostra",-2.29063548650264,1,-2.641802466,"Mixed",8.360534494,"Amaurornis","Rallidae","Gruiformes","Gruiformes","Rallidae"
"223","Amaurornis_phoenicurus",-2.29969342046292,4,23.06170735,"Mixed",16.50876161,"Amaurornis","Rallidae","Gruiformes","Gruiformes","Rallidae"
"224","Amaurospiza_concolor",-1.76157910049484,3,8.714512922,"Tropical",7.547796129,"Amaurospiza","Cardinalidae","Passeriformes","",""
"225","Amaurospiza_moesta",-1.66795163971197,1,-24.71679975,"Mixed",6.97215736,"Amaurospiza","Cardinalidae","Passeriformes","",""
"226","Amazilia_amabilis",-1.01154649802717,1,6.510837161,"Tropical",1.885718648,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"227","Amazilia_amazilia",-1.58100079793172,5,-6.407077378,"Tropical",2.299372329,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"228","Amazilia_beryllina",-0.798411217893729,5,19.81422983,"Mixed",0.7446565793,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"229","Amazilia_boucardi",-1.27376439709416,1,9.284097844,"Tropical",5.039657684,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"230","Amazilia_candida",-1.15240316096622,3,15.96751795,"Tropical",5.68841238,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"231","Amazilia_castaneiventris",-1.26564897723583,1,6.405163349,"Tropical",0.03667692572,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"232","Amazilia_chionogaster",-1.17301512255542,2,-16.27681117,"Mixed",2.117582908,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"233","Amazilia_cyanifrons",-1.33709491143633,3,3.76341319,"Tropical",2.976717812,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"234","Amazilia_cyanocephala",-1.02365456830505,2,15.40500852,"Mixed",0.8762342004,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"235","Amazilia_cyanura",-0.964099012758097,3,13.89192817,"Tropical",0.3491239904,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"236","Amazilia_decora",-1.25815735237725,1,8.902835067,"Tropical",0.02460033201,"Amazilia","Trochilidae","Apodiformes","",""
"237","Amazilia_edward",-1.21320865902275,4,8.441609662,"Tropical",0.3491239904,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"238","Amazilia_fimbriata",-0.763066071357207,7,-6.775372244,"Mixed",1.089892232,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"239","Amazilia_franciae",-1.39029013580767,3,-0.390167381,"Tropical",4.188769477,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"240","Amazilia_lactea",-0.803092481727193,3,-13.07652484,"Mixed",1.151977952,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"241","Amazilia_leucogaster",-1.09998290894152,2,2.228184528,"Tropical",1.947120091,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"242","Amazilia_rosenbergi",-1.02191898840017,1,3.744608473,"Tropical",0.8762342004,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"243","Amazilia_rutila",-1.72775150052976,4,18.18100768,"Mixed",5.68841238,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"244","Amazilia_saucerrottei",-0.650939308286345,4,9.557903206,"Tropical",0.7446565793,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"245","Amazilia_tobaci",-0.593487342406612,7,7.908589735,"Tropical",0.9627739915,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"246","Amazilia_tzacatl",-1.37052016907447,5,8.505374118,"Tropical",3.723344322,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"247","Amazilia_versicolor",-1.06217892516113,6,-10.92646148,"Mixed",2.451502299,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"248","Amazilia_violiceps",-1.10994087272165,2,25.62326716,"Mixed",0.3196784775,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"249","Amazilia_viridicauda",-1.13857043587257,1,-4.314485275,"Tropical",0.3196784775,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"250","Amazilia_viridifrons",-1.47693787260436,2,16.67205966,"Tropical",0.7750174186,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"251","Amazilia_viridigaster",-1.32380257186341,6,5.487808238,"Tropical",0.1379415332,"Amazilia","Trochilidae","Caprimulgiformes","Apodiformes","Trochilidae"
"252","Amazilia_yucatanensis",-1.3454212515272,3,23.95580699,"Mixed",2.976717812,"Amazilia","Trochilidae","Apodiformes","Apodiformes","Trochilidae"
"253","Amazona_aestiva",-1.19185215086892,2,-18.85424992,"Mixed",1.159356352,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"254","Amazona_agilis",-1.87502061196314,1,18.23646779,"Tropical",5.590520116,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"255","Amazona_albifrons",-1.79769078116961,3,17.89784706,"Mixed",5.3289435,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"256","Amazona_amazonica",-1.82375869375675,2,-5.141946149,"Tropical",4.089682769,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"257","Amazona_autumnalis",-1.54077463470285,4,6.84409239,"Mixed",2.764644147,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"258","Amazona_barbadensis",-1.78112999811895,1,11.36319532,"Tropical",3.675932661,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"259","Amazona_collaria",-1.32799071861869,1,18.18082672,"Tropical",2.318430807,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"260","Amazona_dufresniana",-1.09922222968573,1,4.81341362,"Tropical",1.033286363,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"261","Amazona_farinosa",-2.13748699183591,3,-9.511455132,"Mixed",6.053381738,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"262","Amazona_festiva",-1.76768549888507,2,-1.050203174,"Tropical",3.31824626,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"263","Amazona_finschi",-1.49814541495415,1,22.34066701,"Mixed",1.328891129,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"264","Amazona_leucocephala",-1.07770553790245,4,21.86134028,"Mixed",2.110623839,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"265","Amazona_mercenaria",-1.46404850339168,2,-3.406610205,"Tropical",4.727129152,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"266","Amazona_ochrocephala",-0.246363874251398,4,-1.779277895,"Tropical",0.440879677,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"267","Amazona_oratrix",-0.246363874251398,6,18.35492769,"Mixed",0.440879677,"Amazona","Psittacidae","Psittaciformes","",""
"268","Amazona_pretrei",-1.43529387329811,1,-29.42530178,"Temperate",1.868992477,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"269","Amazona_rhodocorytha",-1.11110877654753,1,-20.95118707,"Tropical",1.033286363,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"270","Amazona_tucumana",-1.43572505433626,1,-23.00088679,"Mixed",1.868992477,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"271","Amazona_ventralis",-1.52311840817812,1,18.67394827,"Tropical",4.174556106,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"272","Amazona_vinacea",-1.81668253871649,1,-24.80678202,"Mixed",3.31824626,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"273","Amazona_viridigenalis",-1.5002299873619,1,22.03775064,"Mixed",1.328891129,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"274","Amazona_xantholora",-1.61459322199012,1,19.72012809,"Tropical",4.441971877,"Amazona","Psittacidae","Psittaciformes","Psittaciformes","Psittacidae"
"275","Amazonetta_brasiliensis",-1.4463723176614,2,-14.64958926,"Mixed",2.394778653,"Amazonetta","Anatidae","Anseriformes","Anseriformes","Anatidae"
"276","Amblycercus_holosericeus",-2.52883633441165,3,8.439463119,"Mixed",12.13500824,"Amblycercus","Icteridae","Passeriformes","",""
"277","Amblyospiza_albifrons",-2.47085932080008,9,-6.117406031,"Mixed",17.71180546,"Amblyospiza","Ploceidae","Passeriformes","",""
"278","Amblyramphus_holosericeus",-1.75613170344796,3,-27.06077858,"Mixed",5.530508996,"Amblyramphus","Icteridae","Passeriformes","",""
"279","Ammodramus_aurifrons",-1.84585073570258,4,-3.978864293,"Tropical",5.025045211,"Ammodramus","Passerellidae","Passeriformes","",""
"280","Ammodramus_bairdii",-1.67120735355974,1,48.15856037,"Temperate",4.276608134,"Ammodramus","Passerellidae","Passeriformes","",""
"281","Ammodramus_caudacutus",-0.871607431851031,5,39.95168197,"Temperate",0.9935761866,"Ammodramus","Passerellidae","Passeriformes","",""
"282","Ammodramus_henslowii",-1.67155002303423,2,41.06731746,"Temperate",4.276608134,"Ammodramus","Passerellidae","Passeriformes","",""
"283","Ammodramus_humeralis",-1.84547252055299,4,-16.64944632,"Mixed",5.025045211,"Ammodramus","Passerellidae","Passeriformes","",""
"284","Ammodramus_maritimus",-1.35955735307233,9,37.10157162,"Temperate",2.639107781,"Ammodramus","Passerellidae","Passeriformes","",""
"285","Ammodramus_savannarum",-2.03584894039953,11,35.27799399,"Mixed",6.236860629,"Ammodramus","Passerellidae","Passeriformes","",""
"286","Ammomanes_deserti",-2.27749125549463,24,25.15611155,"Mixed",3.52409273,"Ammomanes","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"287","Ammomanes_grayi",-2.56063512976686,2,-21.53448101,"Mixed",13.34110426,"Ammomanes","Alaudidae","Passeriformes","Passeriformes","Alaudidae"
"288","Ammoperdix_griseogularis",-2.17928594909953,1,33.03908901,"Temperate",3.071987023,"Ammoperdix","Phasianidae","Galliformes","Galliformes","Phasianidae"
"289","Ammoperdix_heyi",-2.17928594909953,4,24.04228151,"Mixed",3.071987023,"Ammoperdix","Phasianidae","Galliformes","Galliformes","Phasianidae"
"290","Ampeliceps_coronatus",-1.92832996355672,1,17.52593402,"Mixed",5.478197113,"Ampeliceps","Sturnidae","Passeriformes","Passeriformes","Sturnidae"
"291","Ampelioides_tschudii",-3.14468536473527,1,-4.906820538,"Tropical",14.40663141,"Ampelioides","Cotingidae","Passeriformes","Passeriformes","Cotingidae"
"292","Ampelion_rufaxilla",-2.27410847556904,2,-6.314739059,"Tropical",7.271272763,"Ampelion","Cotingidae","Passeriformes","Passeriformes","Cotingidae"
"293","Amphilais_seebohmi",-1.61054986064981,1,-18.91895714,"Mixed",2.461145337,"Amphilais","Locustellidae","Passeriformes","Passeriformes","Sylviidae"
"294","Amphispiza_belli",-1.99531818492834,5,38.01024187,"Temperate",6.874637494,"Amphispiza","Passerellidae","Passeriformes","",""
"295","Amphispiza_bilineata",-2.3549553643991,10,38.36345809,"Mixed",8.237695406,"Amphispiza","Passerellidae","Passeriformes","",""
"296","Amytornis_barbatus",-3.45125874237036,1,-26.87867882,"Temperate",20.34920124,"Amytornis","Maluridae","Passeriformes","Passeriformes","Maluridae"
"297","Amytornis_dorotheae",-2.13330077895716,1,-18.56579803,"Tropical",3.861246515,"Amytornis","Maluridae","Passeriformes","Passeriformes","Maluridae"
"298","Amytornis_goyderi",-2.43437944814101,1,-26.00089531,"Mixed",8.63922038,"Amytornis","Maluridae","Passeriformes","Passeriformes","Maluridae"
