"sp","DR","ssp","lat"
"Microeca_fascinans",0.10157705294965,5,-26.26702685
"Microeca_flavigaster",0.0908093420545034,5,-14.64570692
"Microeca_flavovirescens",0.10157705294965,2,-5.347999087
"Microeca_griseoceps",0.0343962055965504,2,-6.370970621
"Microeca_papuana",0.0908093420545034,1,-5.039737659
"Microhierax_caerulescens",0.102284152258855,2,18.65749651
"Microhierax_erythrogenys",0.102284152258855,2,11.95369942
"Microhierax_fringillarius",0.132145532725442,1,0.449289132
"Microhierax_latifrons",0.132145532725442,1,5.54411307
"Microligea_palustris",0.0697755194252484,2,18.78736702
"Micromacronus_leytensis",1.00148830678392,2,8.349357015
"Micromonacha_lanceolata",0.105607925535111,2,4.563818354
"Microparra_capensis",0.0371821238744641,1,-10.32905294
"Micropsitta_bruijnii",0.131418534588689,4,-5.376662908
"Micropsitta_finschii",0.222098754099812,5,-7.204602391
"Micropsitta_geelvinkiana",0.0782847059462506,2,-0.931271219
"Micropsitta_keiensis",0.386129377976591,3,-5.69206339
"Micropsitta_pusio",0.386129377976591,4,-4.921642801
"Micropygia_schomburgkii",0.135471477629794,2,-14.83810399
"Microrhopias_quixensis",0.0520139805376962,10,2.720913394
"Microstilbon_burmeisteri",0.450001858905007,1,-21.71850648
"Miliaria_calandra",0.160324743202622,1,40.25046451
"Milvago_chimachima",0.276597941043887,2,-9.341828198
"Milvago_chimango",0.276597941043887,2,-36.29607323
"Milvus_migrans",0.0964760421313369,5,37.97027514
"Milvus_milvus",0.0964760421313369,2,49.28512879
"Mimus_dorsalis",0.404027905475167,1,-20.27167196
"Mimus_gilvus",0.469143405940642,10,14.38752938
"Mimus_gundlachii",0.200900700488796,2,20.9673293
"Mimus_longicaudatus",0.236035716526223,4,-8.113132166
"Mimus_patagonicus",0.276121693104674,1,-39.91595294
"Mimus_polyglottos",0.469143405940642,3,37.8565644
"Mimus_saturninus",0.234891534603902,4,-20.24336459
"Mimus_thenca",0.276121693104674,1,-34.75379141
"Mimus_triurus",0.404027905475167,1,-34.40823267
"Minla_cyanouroptera",0.115367711806508,8,23.24867879
"Minla_ignotincta",0.136994472412418,4,26.14127882
"Minla_strigula",0.136994472412418,6,25.21604626
"Mino_anais",0.13832100794441,3,-4.612005427
"Mino_dumontii",0.13832100794441,2,-5.417173388
"Mionectes_macconnelli",0.182837642085423,5,-1.685452196
"Mionectes_oleagineus",0.182837642085423,15,-2.220507965
"Mionectes_olivaceus",0.119209994602311,6,1.511551444
"Mionectes_rufiventris",0.117082518425859,1,-23.9981044
"Mionectes_striaticollis",0.119209994602311,6,-6.357933868
"Mirafra_africana",0.17684423199382,22,-13.59969356
"Mirafra_africanoides",0.103380613260666,7,-22.03061084
"Mirafra_albicauda",0.532830174204034,1,1.10570167
"Mirafra_alopex",0.142380240674312,3,1.520909699
"Mirafra_angolensis",0.0833742146929034,3,-11.77099489
"Mirafra_apiata",0.0984242709188888,7,-25.83084221
"Mirafra_ashi",0.361258835567169,1,2.226115537
"Mirafra_assamica",0.361258835567169,5,19.9414837
"Mirafra_cantillans",0.0939883320821131,4,14.72023695
"Mirafra_erythroptera",0.0902196092372882,3,23.65473969
"Mirafra_gilletti",0.135588746914755,1,7.54473975
"Mirafra_hova",0.118499512272639,1,-19.38232101
"Mirafra_hypermetra",0.997070598093146,4,0.812498736
"Mirafra_javanica",0.180884418005723,17,-16.2709263
"Mirafra_passerina",0.0928489716305089,1,-20.97054736
"Mirafra_poecilosterna",0.204148721567606,1,1.377782986
"Mirafra_pulpa",0.17684423199382,1,-0.021962289
"Mirafra_rufocinnamomea",0.119536591315471,14,-3.3301386
"Mirafra_sabota",0.118499512272639,8,-23.72375767
"Mirafra_somalica",0.194020632226714,1,6.989603012
"Mitrephanes_olivaceus",0.146011629568475,1,-11.00330291
"Mitrephanes_phaeocercus",0.146011629568475,8,11.53983945
"Mitrospingus_cassinii",0.109030104943006,2,5.559571087
"Mitrospingus_oleagineus",0.109030104943006,2,5.332821133
"Mitu_salvini",0.35561841701719,1,-1.549660921
"Mniotilta_varia",0.124416634986535,1,48.07435528
"Modulatrix_stictigula",0.0487286693656361,2,-7.611747467
"Mohoua_albicilla",0.0791963439319176,1,-39.08804281
"Mohoua_novaeseelandiae",0.0473410235816758,1,-43.67942705
"Mohoua_ochrocephala",0.0791963439319176,1,-45.19378678
"Molothrus_aeneus",0.476435140471796,4,23.96149733
"Molothrus_ater",0.496775875020503,4,40.31889452
"Molothrus_bonariensis",0.496775875020503,7,2.979986635
"Molothrus_oryzivorus",0.210946569044245,2,-2.6292555
"Molothrus_rufoaxillaris",0.16110909230588,1,-28.67822776
"Momotus_mexicanus",0.144524790894463,4,19.90518847
"Momotus_momota",0.186200388758248,22,-2.841112736
"Monachella_muelleriana",0.149873850390515,2,-4.966495487
"Monarcha_axillaris",0.134815501719786,2,-6.017503131
"Monarcha_barbatus",0.270621394209675,2,-8.234455677
"Monarcha_castaneiventris",0.569095134021683,4,-8.917768069
"Monarcha_chrysomela",0.158618848868191,9,-5.28875568
"Monarcha_cinerascens",0.925483872072204,17,-3.384429614
"Monarcha_frater",0.485570173302985,4,-9.401524169
"Monarcha_leucotis",0.158618848868191,1,-22.03437108
"Monarcha_manadensis",0.111423915395873,1,-4.527904473
"Monarcha_melanopsis",0.485570173302985,1,-22.4196297
"Monarcha_pileatus",0.925483872072204,2,0.025918584
"Monarcha_trivirgatus",0.394772215967697,10,-16.91073922
"Monarcha_verticalis",0.289001007873907,2,-5.123168429
"Monarcha_viduus",0.152168137807461,1,-10.55009238
"Monasa_atra",0.179855594916911,1,2.797235628
"Monasa_flavirostris",0.0627712502446708,1,-5.712251239
"Monasa_morphoeus",0.179855594916911,7,-5.834011394
"Monasa_nigrifrons",0.0905835435058757,2,-8.949489154
"Monticola_angolensis",0.27630775983954,2,-12.17760593
"Monticola_brevipes",0.151153224029765,2,-24.47088063
"Monticola_cinclorhynchus",0.116025566851634,17,32.07931144
"Monticola_gularis",0.128619361773868,1,48.21534964
"Monticola_rufiventris",0.128619361773868,1,27.67603293
"Monticola_rufocinereus",0.131462971576522,2,8.797954188
"Monticola_rupestris",0.27630775983954,1,-29.13941132
"Monticola_saxatilis",0.214984628449865,1,42.87315097
"Monticola_solitarius",0.214984628449865,5,35.55279732
"Montifringilla_davidiana",0.215486400400389,2,45.73203496
"Montifringilla_nivalis",0.157318148837629,7,38.19671955
"Montifringilla_ruficollis",0.121832884495209,2,33.0962857
"Montifringilla_theresae",0.0639570312777412,1,34.32107805
"Morococcyx_erythropygus",0.020690497111583,2,16.80964705
"Morphnus_guianensis",0.0395036013241698,1,-5.360072173
"Motacilla_aguimp",0.0707008240142441,2,-4.623000728
"Motacilla_alba",0.117728274767708,9,53.94372347
"Motacilla_capensis",0.0975417534237313,3,-20.62269667
"Motacilla_cinerea",0.152403945883297,6,48.58003775
"Motacilla_citreola",0.155775752064952,3,41.20424946
"Motacilla_clara",0.0975417534237313,3,-6.6384026
"Motacilla_flava",0.155775752064952,18,42.18579424
"Motacilla_flaviventris",0.0689318677897649,18,-19.38232101
"Motacilla_grandis",0.184231606041545,1,37.40884568
"Motacilla_madaraspatensis",0.152403945883297,1,25.0978788
"Mulleripicus_funebris",0.260721574442876,4,12.05784496
"Mulleripicus_pulverulentus",0.414983645376263,2,12.7192815
"Muscicapa_adusta",0.15895414874535,10,-10.15687784
"Muscicapa_aquatica",0.259719691825669,4,7.092813722
"Muscicapa_caerulescens",0.297103225988884,6,-8.766588121
"Muscicapa_cassini",0.226814428203389,1,-0.664096256
"Muscicapa_comitata",0.232467683173945,3,1.244714751
"Muscicapa_dauurica",0.172200892322332,4,33.95592779
"Muscicapa_epulata",0.232467683173945,1,3.129810049
"Muscicapa_ferruginea",0.207322592751599,1,25.97409537
"Muscicapa_gambagae",0.259719691825669,1,9.527943122
"Muscicapa_griseisticta",0.159353064796451,1,52.36067846
"Muscicapa_infuscata",0.110095119993915,2,-0.986777155
"Muscicapa_muttui",0.172200892322332,1,24.78720585
"Muscicapa_olivascens",0.131447197975326,2,1.598821517
"Muscicapa_ruficauda",0.293082347664314,3,34.64357226
"Muscicapa_sethsmithi",0.143846698144557,1,0.910920599
"Muscicapa_sibirica",0.293082347664314,4,48.34497094
"Muscicapa_striata",0.261431078005644,7,50.39337284
"Muscicapa_ussheri",0.517924453191052,1,7.009550951
"Muscigralla_brevicauda",0.0504935293103119,1,-9.203469021
"Muscipipra_vetula",0.224652607865562,1,-25.13716053
"Muscisaxicola_albilora",0.275141286195626,1,-37.79165156
"Muscisaxicola_flavinucha",0.966939776688621,2,-35.86997462
"Muscisaxicola_fluviatilis",0.165951078931691,1,-10.7295199
"Muscisaxicola_frontalis",0.757104520049631,1,-33.20670469
"Muscisaxicola_juninensis",0.439391067606179,1,-18.12375601
"Muscisaxicola_maculirostris",0.107490747882522,3,-28.78899266
"Muscisaxicola_rufivertex",0.624192226612105,3,-20.86463409
"Musophaga_rossae",0.0373052172584918,1,-6.056514649
"Musophaga_violacea",0.0616894214619035,1,10.03841013
"Myadestes_coloratus",0.258119680495,1,7.910948332
"Myadestes_elisabeth",0.128584951647451,2,21.00801643
"Myadestes_genibarbis",0.128584951647451,6,18.6762318
"Myadestes_melanops",0.258119680495,1,9.341546908
"Myadestes_occidentalis",0.140775644624028,5,20.55451109
"Myadestes_ralloides",0.154546922849115,4,-3.186758082
"Myadestes_townsendi",0.203746261650085,2,50.73662985
"Myadestes_unicolor",0.140775644624028,2,15.96993456
"Mycerobas_affinis",0.122066482664186,1,30.02396984
"Mycerobas_carnipes",0.0538206956664505,2,34.68911033
"Mycerobas_icterioides",0.122066482664186,1,32.86101957
"Mycerobas_melanozanthos",0.0657597175764525,1,27.47014693
"Mycteria_americana",0.0398995653816868,1,10.59610538
"Mycteria_ibis",0.0602013453875284,1,-0.447318171
"Mycteria_leucocephala",0.109306726242877,1,18.5183258
"Myiagra_alecto",0.255832296361988,8,-12.10411971
"Myiagra_azureocapilla",0.422549682856369,3,-17.43123875
"Myiagra_caledonica",0.422549682856369,5,-19.15427546
"Myiagra_cervinicauda",0.431977085696075,1,-10.55415636
"Myiagra_cyanoleuca",0.233979992626533,1,-29.81033612
"Myiagra_ferrocyanea",0.214451749777429,4,-7.82985934
"Myiagra_galeata",0.255832296361988,4,-1.36035747
"Myiagra_hebetior",0.205159458856067,3,-5.09655291
"Myiagra_inquieta",0.431977085696075,3,-26.16364147
"Myiagra_rubecula",0.214451749777429,5,-15.51229877
"Myiagra_ruficollis",0.23234149375013,3,-11.22184652
"Myiagra_vanikorensis",0.121879408811442,5,-14.55801272
"Myiarchus_antillarum",0.438471520085191,1,18.23011469
"Myiarchus_apicalis",0.493543691219388,1,4.098271154
"Myiarchus_barbirostris",0.501259038895019,4,18.15616857
"Myiarchus_cephalotes",0.438471520085191,2,-3.671046566
"Myiarchus_cinerascens",0.345583762763305,2,32.09046255
"Myiarchus_crinitus",0.345583762763305,1,33.20358371
"Myiarchus_ferox",0.386612515376873,3,-8.379728753
"Myiarchus_magnirostris",0.501259038895019,1,-0.557545111
"Myiarchus_nugator",0.737221564196874,1,12.70105243
"Myiarchus_nuttingi",0.42395207719184,3,20.80922083
"Myiarchus_oberi",0.304758232965165,4,15.47630654
"Myiarchus_panamensis",0.737221564196874,2,8.580993818
"Myiarchus_phaeocephalus",0.42395207719184,2,-3.334391284
"Myiarchus_sagrae",0.769403750891533,2,22.9310816
"Myiarchus_semirufus",0.263966974380768,1,-5.531586753
"Myiarchus_stolidus",0.415480231173303,2,18.81547823
"Myiarchus_swainsoni",0.323877595141323,4,-14.0433851
"Myiarchus_tuberculifer",0.493543691219388,14,8.403676756
"Myiarchus_tyrannulus",0.579962654838508,7,17.42667294
"Myiarchus_validus",0.323877595141323,1,18.15616857
"Myiarchus_venezuelensis",0.769403750891533,1,9.66963342
"Myiarchus_yucatanensis",0.31101790334317,2,19.28722348
"Myiobius_atricaudus",0.16455103363259,7,0.306896825
"Myiobius_barbatus",0.311321955618976,7,-15.24887274
"Myiobius_villosus",0.311321955618976,4,-5.01371409
"Myioborus_brunniceps",0.411548284484089,1,-23.69397407
"Myioborus_melanocephalus",0.647681910773264,5,-8.671514428
"Myioborus_miniatus",0.198526255422084,12,9.197191463
"Myioborus_ornatus",0.647681910773264,2,5.010398509
"Myioborus_pictus",0.168872327453331,2,25.46218197
"Myioborus_torquatus",0.282564710521287,1,9.8627875
"Myiodynastes_bairdii",0.220250280088777,1,-4.652639223
"Myiodynastes_chrysocephalus",0.220250280088777,3,2.860744275
"Myiodynastes_hemichrysus",0.326458841951067,1,9.933897031
"Myiodynastes_luteiventris",0.326458841951067,2,15.66889994
"Myiodynastes_maculatus",0.163859015117872,7,6.552499739
"Myiopagis_caniceps",0.129768915371706,4,0.819239459
"Myiopagis_cotta",0.18543030302731,1,18.15616857
"Myiopagis_flavivertex",0.11675614468556,5,0.759720941
"Myiopagis_gaimardii",0.140648066457182,7,1.939893142
"Myiopagis_subplacens",0.140648066457182,1,-3.386171924
"Myiopagis_viridicata",0.18543030302731,10,8.123090849
"Myioparus_griseigularis",0.187692777304961,2,0.164842963
"Myioparus_plumbeus",0.187692777304961,3,-2.80933778
"Myiophobus_cryptoxanthus",0.152911201001569,1,-3.987735579
"Myiophobus_fasciatus",0.152911201001569,7,-0.348750589
"Myiophobus_flavicans",0.171056023175089,5,0.423144709
"Myiophobus_inornatus",0.0823338903966365,1,-14.77967302
"Myiophobus_phoenicomitra",0.0915015406119011,2,-0.554373515
"Myiophobus_roraimae",0.171056023175089,3,4.577594064
"Myiopsitta_monachus",0.0772734426341285,4,-29.6126955
"Myiornis_albiventris",0.123091239653456,1,-11.44022713
"Myiornis_atricapillus",0.221434317669748,7,4.586570941
"Myiornis_auricularis",0.384009722650212,1,-23.41632517
"Myiornis_ecaudatus",0.384009722650212,2,-4.279667824
"Myiotheretes_fumigatus",0.266426572207449,4,0.117570048
"Myiotheretes_fuscorufus",0.521524582361907,1,-13.86696433
"Myiotheretes_striaticollis",0.521524582361907,2,-9.886839655
"Myiotriccus_ornatus",0.0675780514039376,4,-2.061849324
"Myiozetetes_cayanensis",0.118407228256575,4,0.742633473
"Myiozetetes_granadensis",0.148399690313245,3,1.795828955
"Myiozetetes_luteiventris",0.197726304831714,2,-3.951075883
"Myiozetetes_similis",0.197726304831714,7,4.807230766
"Myophonus_caeruleus",0.125583703659903,6,30.6747434
"Myophonus_horsfieldii",0.12627435857006,1,19.15566834
"Myophonus_robinsoni",0.36735053259632,1,3.977846809
"Myornis_senilis",0.0451183384448476,1,0.24971803
"Myrmeciza_atrothorax",0.0775313173184573,8,-4.686829556
"Myrmeciza_disjuncta",0.100946918041344,1,2.69305811
"Myrmeciza_exsul",0.0629884853099384,2,7.375522086
"Myrmeciza_ferruginea",0.0727792600593919,2,1.38551039
"Myrmeciza_fortis",0.184132049796137,2,-5.192775882
"Myrmeciza_goeldii",0.171366966457167,1,-10.57065408
"Myrmeciza_griseiceps",0.0734745145819299,1,-4.52951427
"Myrmeciza_hemimelaena",0.0957586940072478,2,-8.931993
"Myrmeciza_hyperythra",0.120734237949141,1,-7.111220296
"Myrmeciza_immaculata",0.184132049796137,3,7.990460311
"Myrmeciza_laemosticta",0.154756075024866,4,7.792747455
"Myrmeciza_longipes",0.0571759052135668,4,7.327400895
"Myrmeciza_melanoceps",0.171366966457167,1,-3.482659033
"Myrmeciza_nigricauda",0.154756075024866,1,1.720929447
"Myrmeciza_pelzelni",0.0988571825737241,1,1.112128801
"Myrmeciza_squamosa",0.137498989165809,1,-25.17745499
"Myrmecocichla_aethiops",0.176118442390127,3,13.37888648
"Myrmecocichla_albifrons",0.114123127012117,5,9.077230069
"Myrmecocichla_formicivora",0.132150671029317,2,-25.72497992
"Myrmecocichla_nigra",0.180004738110657,1,-5.554188802
"Myrmoborus_leucophrys",0.125074768161566,5,-3.46309418
"Myrmoborus_lugubris",0.119948596406521,4,-3.126601834
"Myrmoborus_myotherinus",0.125074768161566,8,-6.179925825
"Myrmochanes_hemileucus",0.0845472660832628,2,-5.526643463
"Myrmorchilus_strigilatus",0.0392759401917923,2,-15.54888155
"Myrmornis_torquata",0.0347042707120841,2,3.052451344
"Myrmothera_campanisona",0.0453646298718917,6,-2.561266788
"Myrmothera_simplex",0.0453646298718917,3,5.092427029
"Myrmotherula_ambigua",0.122683226899774,1,0.712339453
"Myrmotherula_assimilis",0.0635963342922697,1,-5.197155866
"Myrmotherula_axillaris",0.128922185936664,6,-3.922037121
"Myrmotherula_behni",0.207387716202362,4,4.327772308
"Myrmotherula_brachyura",0.149572433014086,2,-3.793288695
"Myrmotherula_cherriei",0.0845472660832628,1,2.94943363
"Myrmotherula_grisea",0.207387716202362,1,-16.54304392
"Myrmotherula_gularis",0.0988571825737241,1,-23.52847022
"Myrmotherula_guttata",0.128922185936664,1,2.411305993
"Myrmotherula_gutturalis",0.105333144365331,1,1.991362559
"Myrmotherula_hauxwelli",0.0509120095827825,4,-6.547459798
"Myrmotherula_iheringi",0.0666355127742776,2,-7.900726421
"Myrmotherula_klagesi",0.113919732176889,1,-2.525504523
"Myrmotherula_longicauda",0.113919732176889,4,-10.26830001
"Myrmotherula_longipennis",0.0717886737047917,6,-2.481956576
"Myrmotherula_menetriesii",0.0635963342922697,5,-3.498844528
"Myrmotherula_minor",0.0775313173184573,1,-22.99899855
"Myrmotherula_schisticolor",0.117261142228693,3,8.361433405
"Myrmotherula_sclateri",0.342182198385384,1,-7.889420882
"Myrmotherula_surinamensis",0.174862162467484,3,3.884298707
"Myrmotherula_unicolor",0.0729778685127716,2,-23.84299567
"Myrtis_fanny",0.279646222256598,2,-10.15008822
"Mystacornis_crossleyi",0.0717041019802435,1,-18.74195306
"Myzornis_pyrrhoura",0.039013937272882,1,27.42203325
"Namibornis_herero",0.156387431178928,1,-20.20478902
"Nandayus_nenday",0.143982322347433,1,-22.37184286
"Nannopsittaca_dachilleae",0.0740669032407249,1,-8.117343073
"Nannopsittaca_panychlora",0.0740669032407249,1,4.996350065
"Napothera_brevicaudata",0.0914494326921014,8,19.66993961
"Napothera_crassa",0.0914494326921014,1,3.459464047
"Napothera_epilepidota",0.0919167313508107,13,13.67573821
"Nasica_longirostris",0.102612372106096,1,-5.58450625
"Neafrapus_boehmi",0.0507977875544702,2,-11.94486349
"Neafrapus_cassini",0.0507977875544702,1,1.735052671
"Necrosyrtes_monachus",0.0467466466674315,1,-1.078003951
"Nectarinia_alinae",0.141384870462103,5,-2.196945163
"Nectarinia_amethystina",0.215839768950778,3,-13.92650258
"Nectarinia_asiatica",0.364562110938098,3,22.14714563
"Nectarinia_balfouri",0.180972791605875,1,12.50856628
"Nectarinia_bannermani",0.236111396890076,1,-10.12960926
"Nectarinia_batesi",0.121407646649669,1,1.642072465
"Nectarinia_bifasciata",0.118747214427488,4,-11.88111812
"Nectarinia_bouvieri",0.081346706154969,1,1.335497299
"Nectarinia_chalybea",0.0869194785700391,2,-31.02191728
"Nectarinia_chloropygia",0.100196265166119,4,1.283208483
"Nectarinia_coquerellii",0.167883947874884,1,-12.82217693
"Nectarinia_cuprea",0.0869092227787913,2,-0.419333313
"Nectarinia_cyanolaema",0.0663748816411151,3,-0.838749046
"Nectarinia_famosa",0.101989573262145,2,-19.4939147
"Nectarinia_fuliginosa",0.177593725794355,2,-1.571765381
"Nectarinia_fusca",0.140919395523678,11,-26.32733695
"Nectarinia_habessinica",0.166755045600065,5,10.78802109
"Nectarinia_hartlaubii",0.157127298541411,1,1.621210584
"Nectarinia_humbloti",0.094817044158592,2,-11.77184944
"Nectarinia_hunteri",0.180972791605875,1,3.920576903
"Nectarinia_johannae",0.083038531813996,2,1.542588359
"Nectarinia_johnstoni",0.110763767802418,4,-2.457353356
"Nectarinia_jugularis",0.083038531813996,21,5.941221266
"Nectarinia_kilimensis",0.140919395523678,3,-4.700413632
"Nectarinia_lotenia",0.177593725794355,2,12.60046224
"Nectarinia_loveridgei",0.19281447380693,1,-7.057005906
"Nectarinia_manoensis",0.0941558527640403,2,-13.94600119
"Nectarinia_mariquensis",0.194560304664557,3,-16.1986269
"Nectarinia_mediocris",0.167883947874884,4,-0.986375046
"Nectarinia_minima",0.0705237640925201,1,13.09756266
"Nectarinia_minulla",0.0630002175831788,1,1.871992075
"Nectarinia_moreaui",0.364562110938098,1,-7.05368712
"Nectarinia_nectarinioides",0.108136707378493,2,0.790727174
"Nectarinia_newtonii",0.236111396890076,1,0.241045315
"Nectarinia_notata",0.0614434981454433,3,-19.36878966
"Nectarinia_olivacea",0.0700121378399873,11,-3.216829653
"Nectarinia_oritis",0.147907363487249,3,6.150177349
"Nectarinia_preussi",0.099444836760934,2,2.710586434
"Nectarinia_pulchella",0.146963424101564,2,11.19288546
"Nectarinia_purpureiventris",0.114909195013522,1,-2.187751695
"Nectarinia_regia",0.131661321583757,3,-2.135805889
"Nectarinia_reichenbachii",0.231804436004275,1,-0.606319922
"Nectarinia_reichenowi",0.12071333427016,3,-0.841711885
"Nectarinia_rockefelleri",0.0700121378399873,1,-2.931854523
"Nectarinia_rubescens",0.106483743874208,2,-1.998573372
"Nectarinia_rufipennis",0.0614434981454433,4,-8.038010767
"Nectarinia_seimundi",0.0719898679703178,3,1.553658458
"Nectarinia_senegalensis",0.146109469744705,5,-3.804948429
"Nectarinia_shelleyi",0.12728842063638,2,-13.19143196
"Nectarinia_sperata",0.0628318078664236,10,8.792322193
"Nectarinia_superba",0.0849907365612394,4,-0.910872294
"Nectarinia_tacazze",0.159002272077308,2,7.696084673
"Nectarinia_talatala",0.081346706154969,1,-18.56813075
"Nectarinia_ursulae",0.118774608161846,1,5.136891527
"Nectarinia_venusta",0.166755045600065,5,-1.207588305
"Nectarinia_veroxii",0.0754427724319661,3,-19.35759443
"Nectarinia_verticalis",0.0719898679703178,4,1.663032641
"Nectarinia_violacea",0.481318508287288,1,-33.48993047
"Nectarinia_zeylonica",0.215839768950778,2,18.56794196
"Nemosia_pileata",0.141224631258134,6,-9.23793791
"Neochelidon_tibialis",0.131565532418258,3,-9.690790043
"Neochen_jubata",0.400225356498467,1,-5.563865484
"Neochmia_modesta",0.146457575143802,1,-25.33149449
"Neochmia_phaeton",0.186994999474781,4,-15.77162172
"Neochmia_ruficauda",0.134560653340012,2,-19.61688694
"Neochmia_temporalis",0.186994999474781,3,-29.51786115
"Neocichla_gutturalis",0.0815096712305143,2,-9.516218169
"Neocossyphus_poensis",0.0656826922236966,5,0.801359249
"Neocossyphus_rufus",0.0971863519225124,2,-0.024420394
"Neocrex_erythrops",0.118186620945006,2,-6.396706286
"Neoctantes_niger",0.0529193575575281,1,-2.828211608
"Neodrepanis_coruscans",0.0620335305541114,1,-18.62820968
"Neodrepanis_hypoxantha",0.0620335305541114,1,-18.4056121
"Neolalage_banksiana",0.175467868145285,1,-15.81173646
"Neolestes_torquatus",0.0404786414464881,1,-7.700804123
"Neomixis_flavoviridis",0.0832357960353784,1,-19.0815565
"Neomixis_striatigula",0.0749972135197902,3,-20.67725283
"Neomixis_tenella",0.0749972135197902,4,-19.38301503
"Neomixis_viridis",0.0487786118865484,2,-18.71740415
"Neomorphus_geoffroyi",0.0601400368053859,5,-4.06310811
"Neomorphus_pucheranii",0.0572075021560331,2,-4.065428883
"Neomorphus_radiolosus",0.105010968542832,1,1.644078588
"Neomorphus_rufipennis",0.0572075021560331,1,4.879907251
"Neopelma_aurifrons",0.1003106453952,2,-16.43413205
"Neopelma_chrysocephalum",0.273593626204484,15,3.227168725
"Neopelma_pallescens",0.494214695060499,1,-12.9848397
"Neopelma_sulphureiventer",0.161709554755294,1,-11.06422002
"Neophema_chrysogaster",0.152511617617212,15,-42.80647685
"Neophema_chrysostoma",0.0804817718375621,15,-32.67455406
"Neophema_elegans",0.223036077555403,1,-31.99171317
"Neophema_petrophila",0.183725678980598,1,-33.42627192
"Neophema_splendida",0.223036077555403,1,-30.19620926
"Neophron_percnopterus",0.032161627416158,2,27.1486046
"Neopipo_cinnamomea",0.0406927003208157,2,-3.134901114
"Neopsephotus_bourkii",0.0564137121725422,1,-26.90580326
"Neopsittacus_musschenbroekii",0.15107486935104,2,-5.393798988
"Neopsittacus_pullicauda",0.15107486935104,3,-4.990468168
"Neothraupis_fasciata",0.176552812001028,1,-16.0455182
"Neotis_denhami",0.0551279506945327,3,2.802374699
"Neotis_heuglinii",0.0967937227991727,1,6.215098497
"Neotis_ludwigii",0.0967937227991727,1,-27.03381294
"Neotis_nuba",0.0374579481304778,1,17.40538555
"Neoxolmis_rufiventris",0.241668213854378,1,-48.48388646
"Nephelornis_oneilli",0.224029441525621,1,-8.969039392
"Nesasio_solomonensis",0.289065184773246,1,-6.744333657
"Nesillas_brevicaudata",0.0941645577413469,1,-11.66121713
"Nesillas_typica",0.168066684094283,4,-18.75924315
"Nesocharis_ansorgei",0.342282939052544,1,-1.626796068
"Nesocharis_capistrata",0.125040010874285,1,6.706427026
"Nesocharis_shelleyi",0.197794102342133,2,5.991240675
"Nesoclopeus_woodfordi",0.033600039087505,3,-7.882420152
"Nesoctites_micromegas",0.0560867259772151,2,18.90998233
"Nesopsar_nigerrimus",0.114695103927091,1,18.16185162
"Nesospingus_speculiferus",0.107726613328466,1,18.22753799
"Nestor_meridionalis",0.0358611074358631,2,-41.88143746
"Nestor_notabilis",0.0358611074358631,1,-43.37236106
"Netta_erythrophthalma",0.576195995535231,2,-12.62506971
"Netta_peposaca",0.576195995535231,1,-37.92846659
"Netta_rufina",0.303615237366911,1,44.97324211
"Nettapus_auritus",0.180213387516011,1,-0.02775653
"Nettapus_coromandelianus",0.180213387516011,2,20.59498081
"Nettapus_pulchellus",0.0906284609574104,1,-18.02414283
"Newtonia_amphichroa",0.182966576674348,1,-18.82569584
"Newtonia_archboldi",0.0958305259113133,1,-23.65009869
"Newtonia_brunneicauda",0.182966576674348,2,-19.46706329
"Newtonia_fanovanae",0.0575139059119736,1,-19.20311785
"Nicator_chloris",0.040348094530742,1,0.979571242
"Nicator_gularis",0.0303710239112076,1,-15.29126488
"Nicator_vireo",0.040348094530742,1,-1.024866595
"Nigrita_bicolor",0.212202803631058,2,1.529351416
"Nigrita_luteifrons",0.409095038146068,2,0.15813883
"Niltava_grandis",0.0977203938049405,4,18.60265332
"Niltava_macgrigoriae",0.152036113997403,2,23.07195116
"Niltava_sundara",0.119408150774652,3,28.41082091
"Niltava_vivida",0.0941985412397583,2,25.93094104
"Ninox_connivens",0.0808486163132349,4,-23.3414394
"Ninox_jacquinoti",0.201800244127049,7,-8.067949385
"Ninox_novaeseelandiae",0.393551325647185,4,-26.19553127
"Ninox_odiosa",0.201800244127049,1,-5.568941282
"Ninox_philippensis",0.100228128615813,7,11.87305556
"Ninox_rufa",0.141386474514054,4,-6.713585863
"Ninox_scutulata",0.106213643438549,11,28.03872654
"Ninox_squamipila",0.515211110988822,5,-1.864594682
"Ninox_strenua",0.096193817851882,1,-32.3294584
"Ninox_superciliaris",0.0563066202425344,1,-19.40876867
"Ninox_theomacha",0.588499950704641,4,-4.904966073
"Nipponia_nippon",0.032827202462249,1,32.4569364
"Nonnula_amaurocephala",0.0551540073598836,1,-2.733118779
"Nonnula_frontalis",0.0854237391174033,1,8.54792489
"Nonnula_rubecula",0.073745447756178,5,-7.559443704
"Nonnula_ruficapilla",0.0854237391174033,5,-8.564527911
"Nonnula_sclateri",0.108039141238642,1,-8.136895428
"Northiella_haematogaster",0.0714145952821831,4,-30.60287516
"Notharchus_macrorhynchos",0.145176710035405,5,2.858942099
"Notharchus_ordii",0.0961657379389576,1,0.041140458
"Notharchus_pectoralis",0.145176710035405,1,4.798036666
"Notharchus_tectus",0.0961657379389576,3,2.064776039
"Nothocercus_bonapartei",0.0384515952093683,5,7.338283414
